TRACTCE,make_lq,serv_lq,prof_lq,supp_lq
440331,1.524664306093227,1.358739229789529,0.307331885931795,0.691666501331506
433900,0.600729368099068,1.734164600886624,0.465167059908395,1.136393252079569
434000,0.399668663078266,1.92045066611233,0.313299008533506,1.291583519984709
435500,0.43164907080728,1.874536898897054,0.45628459266165,1.176630525592554
435800,0.199853063666199,1.810941811303427,0.509991932198031,1.441167348762697
435900,2.879286522702382,0.270520393678742,0.241174069369478,0.455143202817131
436000,0.472524929785242,1.518374888106614,0.424882984458812,1.535641808007605
436100,0.1606967372549,1.857840618825906,0.494880835215184,1.447166649340085
436200,0.690544906804798,0.993822274533896,0.100450388329245,2.148074358702222
436300,1.422284340150928,0.81626429016092,0.158747488698897,1.504442338614146
436401,0.164356497316606,0.286804145531249,0.135280468630364,3.418215402406226
436602,1.645399309073611,1.130998490562218,0.297651541310432,0.811327239567205
436700,0.754451568564672,1.365734026339282,0.644328042366111,1.19813811394
436800,0.17239098488228,0.419040177635334,0.134164544254711,3.271803773360035
016900,0.055209098325423,2.559225995061205,0.473514846015953,0.841903544754896
017000,0.246534745974909,0.498789818315216,2.174150388702283,1.266005704594898
436900,0.168758903494729,1.698631695259482,0.128982334567854,1.936427444712887
437000,0.075983908307175,2.797497193121522,0.584271370730983,0.469505932308064
437200,0.644166858551063,1.935123742928705,0.335574932970058,0.996276542992921
437300,0.360655070083436,1.138433416301897,0.115835181683117,2.332785581544578
437400,0.052624586147776,3.123126348863101,0.072191433375832,0.615024132994657
437600,0,1.091496814663171,0.053232690821187,2.821827292835102
437900,0.125128552835116,2.511618185023949,0.480114356064956,0.81165522524551
438100,0.476781911134659,2.285246244673418,0.226918332194219,0.904570711577591
438201,0.243170724100008,2.258652530109644,0.233943667556269,1.174354958890206
438400,2.161520288928325,0.553406808589563,0.669715967948471,0.533414041483411
437800,0.409172878928426,0.771396143782286,0.404581545613917,2.405824302865922
440200,0.164356497316606,0.308774649433229,0.303690847945716,3.242970277780036
440304,0.33495438060726,1.706303144299838,0.675179192440878,1.258269310066602
432200,0.041693376157521,1.342637053835015,0.571957863694555,2.045061446240897
432300,0.86059859552376,0.98720292173404,0.29317621317158,1.800211193151523
440305,1.260066479427312,0,0.134694838896034,2.555823428711958
432700,0.253138355242094,0.392648532572544,0.416712157834604,2.958430818311355
432502,1.725743221824362,0.62348727289402,0.048314453082273,1.484282550214709
433103,1.794196139311406,0.408276514427853,1.527063580507358,0.301434324648753
608013,0.908701788048543,0.404467384723557,2.56438250975141,0.308945689184962
346204,0.479401591965069,0.381610505488565,2.790787452053787,0.584491844403982
346203,0.120420475867755,0.405043284902109,0.204134015199749,3.278498520087299
360101,0.270014245591567,1.399877376997764,0.563553584881084,1.749956653740535
355109,0.107940081166009,0.527375788056651,0.459075362215522,2.932919404133789
355113,1.017379159167553,1.743177425039945,0.643000761626482,0.523570701183935
334006,0.200718554245059,1.844345242649332,0.354020948248867,1.546095462248637
334200,0.266665231692757,0.982693273835753,0.938948324629909,1.852476671198202
392200,3.1852381330177,0.264942556010712,0.105026372178846,0.258960083085353
355306,0.392136871191072,1.777154318091282,0.368873832661337,1.39987009373435
355112,1.386243637042497,1.816296889155949,0.511257135457882,0.173912593641332
252317,1.932900890317168,0.355041363731317,0.255663980893694,1.358773363983318
252316,1.572848938859624,1.184281893289004,0.588454047942956,0.569687086440355
253206,2.128781253639999,1.566165982423204,0.075852042381725,0.041122463748169
253205,2.012833467137135,1.288982031470629,0.20729010921013,0.336666908049256
253204,0.509169720258383,2.770489024859687,0.45356425342542,0.155733847405481
444301,2.800147732060694,0.075874112574405,0.934846322337948,0.11687627924193
404700,0.305912093271371,0.364722034779623,0.552404556050496,2.809084214381186
404800,0.233722008280872,0.688741138014111,2.102977484699365,1.144427848647521
405200,0.198957865172734,0.530610540376793,2.445774706270085,1.037702745492073
405500,1.219419173639334,1.696153548840722,0.430154485506688,0.550620946047392
450750,3.696195006320116,0,0,0.089250976875656
451403,1.232673729874545,0.166263272771739,1.449433592468188,1.222350335470937
405100,0.401646190317456,0.669209672906248,0.944547557758436,2.033248816948531
404900,0.778887246898751,1.071575928358514,0.366340358535916,1.732302614358537
151602,0.707405742836386,1.923209085043855,1.091737115262589,0.258358090955845
150607,1.357108636279151,0.509574286919458,1.356213113328847,0.813805203610476
150610,1.105530024403208,1.659495684834902,0.293533092311168,0.833570444404709
153809,0.649721778454708,2.619079523427728,0.312534118375953,0.292854767873245
153104,1.53332463470935,1.1002626963569,0.25523725733384,1.001006680169235
405401,0.625186830177397,1.617869538894227,0.256438250975141,1.421150170250825
302010,0.675395632973039,0.642441285989999,0.420786676711209,2.243769558653984
451703,2.903631452593372,0.443368727391303,0.32209635388182,0.174621476495848
355117,0,0,4.444929683569112,0
503329,0.131485197853285,0.631800436532607,0.46381874958982,2.793943623933569
512032,1.502422670385698,0.575815741294214,1.506755824938682,0.453818526486385
512033,1.116488122655863,0.191606753831119,0.404511409476634,2.263332575372234
511916,1.227590539235887,0.157693000979381,0.229120086781913,2.339387718622212
442302,0.979716760320279,2.119392675642938,0.457253532041799,0.336292556409468
406602,0.197227796779927,1.895401309597821,0.309212499726547,1.536668993163463
407101,0.328712994633212,1.7180538186413,0.579773436987275,1.338764653134835
407102,0.74486688439053,1.940284202937188,0.39413169608002,0.830957370911277
432501,1.340666045242486,1.53301265882441,0.070375707466262,0.918228067982917
406201,0.345502099197811,1.027971847782255,1.003693799515606,1.66265932728036
406202,0.046273627775579,0.36728214493644,0.054410627011675,3.532220864485695
406300,0.437017276101958,0.419982949140172,0.051386470330279,3.064455506597657
201900,3.32825715140671,0.152395159194856,0.127704189240632,0.204723047050276
201500,3.236360475581243,0.356771914995099,0.18121234303849,0.03935999568213
200703,2.170114492347038,0.354079192013888,1.399329715197683,0.074375814063046
200400,0.783594872172338,1.620214762910019,0.24300298953453,1.262525208195494
201700,0.845137426520024,0.618746344028513,0.178538289677274,2.307200319233509
200802,0.701166024842617,1.726992704274189,0.743808797855315,0.785444584802897
026303,0.543262194723153,0.549564829760478,0.372628835748309,2.525214764895048
026401,2.629703957065695,0.332526545543477,0,0.87310738247924
026402,0.521640424279049,3.166153291169347,0.055760766639756,0.086371913105473
026403,1.177965830626099,0.714979172995749,0.214061769463668,1.820416525509124
030101,0.00747134049783,0.051999170454977,0.056576304771494,3.90262226698085
030102,0.2641187380459,0.434172214486899,0.698766238465013,2.648298636987251
030201,0.222364672840114,1.44105024102711,0.563787037070347,1.757128607239471
030301,0.450023742652612,0.309566379303571,0.719655282101666,2.562778050286684
030302,0.893501685412094,1.042924165568179,1.454704260077164,0.657211738811646
030400,0.513149245015648,1.36696998473416,1.196711837883991,0.9540969813065
060700,1.696763552131758,0.98121576124398,1.003705116392362,0.27610039768282
611700,2.501411971160276,0.262220933057142,1.109115787709626,0.08109088756131
030500,0.078754154964207,0.956013818437498,1.574245929597394,1.50611023477669
030600,0.326423906926853,1.938657548252084,0.693359504957856,1.006870351939848
030700,0.372695719267233,1.249550455647884,1.665283515252653,0.803258791880901
030800,0.347184480132238,1.340152301374619,0.907786243532544,1.419656777191321
250106,2.403656225462184,1.114010499915964,0.062253917136822,0.236252585847324
250104,0.267624738993411,0.152285387007743,1.43575162345374,2.274715162848569
023102,0.101384659264267,1.743534779985628,0.306546874728904,1.800407636974434
023200,2.720346755123907,0.418614826733833,0.332599819278612,0.38586103628459
023300,2.021617592242229,0.957914442331012,0.33579985681039,0.558927588783927
022901,1.474475697130913,1.53162423267997,0.232718831600477,0.630831511948352
407000,0.15100663535081,1.313723382992673,0.29593406681552,2.208694281270387
407200,0.442932459435055,0.954082477390149,1.100007850984275,1.549721507568203
504316,0.397915730345467,2.717091905032888,0.701831002668807,0.105691946300119
407300,2.482797655760482,0.542921427754628,0.232672862448556,0.597981545066893
407400,1.299443556909416,1.805803879270829,0.293241888846573,0.474145814651921
407600,0.687308988778534,1.440228609594152,0,1.773428501555236
407700,0.302415955062555,0.841292160224998,0.177797187342764,2.650754013206974
407800,0.043786093879714,0.575822994888995,0.022882520893535,3.344327145089723
503324,0.115132977815694,0.465874754162435,0.496388086489952,2.95615545235357
423700,0.313118929375763,1.745013174617842,1.466023495032583,0.526231286849687
423800,0.330892789027331,1.704088291750659,0.896060095361412,1.065329962706766
503509,0.142225325400707,0.461915587522276,0.061612886702938,3.324377970358581
423901,0.31222886215898,1.060357509535396,1.219405488412765,1.469086876006368
427700,0.19939513520608,1.252273045689557,0.859678708030949,1.712441820053789
503510,0.207269420897965,2.875529814203648,0.371377937008385,0.440429102597883
427800,0.198010446767149,2.649524011098208,0.48682563200995,0.583318884580178
504317,0.037243344219526,2.34529498316194,0.164221540033342,1.365144252211384
504319,1.468533360214919,1.504315861364886,0.827977097919736,0.1279701506673
504320,1.417574789355726,0.637342545624998,0.555616210446139,1.338764653134835
424001,0.36145333274409,0.944587358456173,0.283342131223529,2.384174501797894
428100,0.210649411454414,1.511024880205164,1.067323541039392,1.24110400974506
428200,0.121017336693103,1.382072209299702,0.329531433996699,2.138414306944943
503511,0.096515730339113,0.211543483228723,0.548523237546827,3.195944554930394
503601,2.734189786358038,0.491568576345445,0.221078814384173,0.395298985146293
504321,0.157751753993218,2.169131816794817,0.687006133472815,0.949757304155934
504410,0.210011079904552,2.638461075974456,0.350496247449894,0.705370623694698
428301,0.740641484895744,0.714130804134034,2.325746340456127,0.377895702433929
428302,0.174221410338825,1.766524997841636,1.476879101721784,0.64140171484595
428400,0.081665374326782,2.199336638479351,0.565485533435341,1.108674520718959
430900,0.188385224994472,1.489563356060256,0.215861065233079,2.056652945395544
201102,3.016522784083566,0.186111046380854,0.248981368868426,0.390934030942955
022803,1.844943753154666,0.261027663737201,0.227556127145176,1.576361110346478
017902,0.011250593566315,0.261765688381696,0.185205403482046,3.562070237805187
047702,0.648034189419761,1.229160623705354,0.857236438974043,1.262263815812845
035202,0.694967027650718,2.662991137708907,0.037144259194171,0.447497934195488
020600,0.170987016157007,2.038249510213932,1.363908741535265,0.461530112694405
013300,0.064093346877445,0.455181665802767,0.359900880953347,3.144938833955846
025403,1.306735608294991,1.510737885925922,0.329254050634749,0.743758140630464
022702,1.495463514045601,0.760608796207416,1.045291156355813,0.684094026052416
431000,0.159800530655023,2.416866534760909,0.97646757428372,0.425844058065758
432100,0.265795273004199,0.567633204697264,0.613492899034278,2.583397416596127
503325,0.081038323393182,1.673325573759454,0.207392683848748,1.985355904270575
503602,1.390828095216939,1.924052967924524,0.461266287917549,0.101038841746025
503703,0.278270626827096,3.174442260089177,0.045305059062426,0.345683285294159
503712,0.034365449438927,0.134315991020144,0.326941108956736,3.543300662532487
428000,0.175522456811722,0.770044365975071,0.275907169996714,2.771753211475641
428500,0.13608717977815,0.025493701825,0.18372376025419,3.678925266814527
428600,0.226165778358748,0.51205298537393,0.569862779944758,2.723299038000776
430300,0.583015833764876,2.492294730652979,0.619194184775797,0.219797181857958
430400,1.118630446022206,1.053566248890303,1.269979909591175,0.573756279914929
430700,0.15251525111224,0.495914949045388,0.064047978149411,3.275536572079179
503708,0.297044735193306,1.432477110080729,0.066984946792215,2.135682686701642
422500,0.008456822009579,1.069366687290266,0.20882219989922,2.695499301613762
422600,0,0.024105979236519,1.506065918425431,2.63014394862613
422700,0.376451396343429,0.301481536104771,0.313542757762136,3.016386749594255
422900,0.082849235647778,0.653721180875697,2.362097140825769,1.107371811067439
423000,0.097592885861252,0.154257977964905,0.102202901155078,3.658245970284539
423100,0.320828734614334,1.71212314839483,0.645143545708678,1.29430383439604
424002,0,0.277105454619565,1.996997394067282,1.920836241454329
030202,0.263573538815988,2.13655932267316,0.738103002500926,0.825366832024412
012000,0.76930374533457,0.849790060833331,0.376909242173989,1.965870201182206
026001,0.63551178962421,1.972990836891299,0.412283332968729,0.89639024601202
026003,1.610084945934899,0.141631676805555,0.411567563293436,1.785019537513113
026404,1.890099719140969,1.529622109499996,0,0.401629395940451
426200,0.168947460928802,0.891923506586939,0.45939217400016,2.484941653653905
427100,0.663364030459798,0.996721503609675,0.390006733526064,1.912274156155177
427200,1.011930311170857,1.133489204219228,0.875309229995148,0.959791274401282
503401,0.082899110488639,2.95190231657894,0.136467139407824,0.704612975334124
025401,0.196010341244249,2.152801487444439,0.263403240507799,1.309014327509617
016100,0.077410227405091,0.756980224837882,0.743350015340909,2.46734782489014
011000,0.318264213875971,2.161708221759015,0.664448251667548,0.807399301117401
035100,1.406234191040881,1.024846813364997,0.586730718231123,0.915715022744227
060502,0,1.593356364062496,0,2.342838142985962
045100,0.132755028561262,2.581824851197316,0.351223592204759,0.8462779194531
016500,0.03295558484656,0.29219704399423,0.533391562028293,3.192438788244607
015300,0.112091803384638,0.973609164789108,0.381773101656243,2.529690264819198
013500,0.021241665311288,0.517367322534578,0.334306360467268,3.148281433058168
023103,1.035103898762852,0.259683928776013,2.619246626243354,0.277137480221779
022801,1.276311238918187,0.711514117136758,1.510037087623653,0.548566979821103
018000,0.998573259005891,1.189083921274612,1.598723341544592,0.261939562277076
013000,0.306677153404598,1.636081718316606,1.406359050181346,0.70139377856381
503402,0.183901594294797,2.032605956317563,0.256284234007588,1.454549704216767
503507,0,0.660947825092591,0.658508101269498,2.727113182311701
508004,1.362234031813311,0.223931164679053,1.48164322785637,0.995027782735351
427300,0.971579100911395,0.687203674366945,2.039390195360517,0.419557629445385
504411,0.151815238485218,0.506802506159637,0.107106739363111,3.225938923216471
503322,0.240359501856077,0.751548435303466,0.051386470330279,2.925162074479582
010100,0.215067236600448,2.66171345150526,0.819808613177622,0.251521992012005
010200,0.478525860888619,1.528995472011467,1.325648836394229,0.704208854823895
010300,0.238228977680075,0.868483421267834,0.338258620390515,2.545403900550061
010400,0.069174801346386,0.588632835464207,2.636336120179311,0.942467258503964
010500,0.17980482452317,0.69966370415115,3.257256601546665,0.147271722786578
010600,0.167305477531617,1.82168661814705,1.393028202266875,0.666579888597339
010700,0.567290140577418,2.428863010036708,0.463056006503069,0.444206904183793
010800,1.050866253113125,0.767763993185326,0.532018610774681,1.612720354355477
010900,0.037289266962091,2.706544669707145,0.904332179764369,0.316945515908617
011100,0.069566601558918,1.280549564229787,0.312591177221094,2.315011371934112
011200,0.035494830406403,2.315977137623234,0.655261934573099,0.954105513360883
011300,0.206137579633658,0.809583474153968,0.335062863075779,2.644248067899839
011700,0.266592900285703,1.110749731934356,2.521440201534315,0.288171335225482
011800,0.202935932594703,0.90809529508114,2.836671093595187,0.283813706252085
503508,0.837975244939346,0.339078792746305,0.350339285404462,2.453302714119009
423300,1.248964572119583,1.246608327125547,0.293717820500162,1.114654270671735
503709,2.10766515443777,1.086691966281472,0.267815007912887,0.393683490625082
503804,0.088391257325377,2.625871158358333,0.318732292196694,0.876509983346268
503212,0.140502987971541,1.983094150811942,0.165209775849471,1.634951523297409
503213,0.012233655140071,1.447943258992715,0.172618628488121,2.326590999137238
503214,2.209531246283507,0.898479598531531,0.307810464484588,0.446990671491845
503217,0,0.326443742881097,0.162619378667163,3.526502013135663
504001,0.467332348139251,2.34801196066792,0.244226905690611,0.833049983338022
504002,0.020827545114501,1.980502455826441,0.04897994141674,1.869844846113943
504101,0.690759335107743,0.829313191897588,0.133883424203889,2.290416635483694
503218,0.354094630927675,2.41060699535126,0.416360502005208,0.732083962220568
503304,0.078490410305921,2.074671648852975,0.220311317203024,1.5548679896422
503305,0.19801612709208,2.826108378391441,0.430606946309788,0.448648804553233
503306,0.559785631104468,1.085925103869771,0.309751197461262,2.001149951898412
504102,0.195010288482798,1.547831896517853,0.308675672470077,1.904552095828724
503313,2.571044735801183,0.502148672310605,0.179593118528045,0.595006512504371
503315,0.11989438516939,2.325824662765853,0.182441143728583,1.28131766242196
012700,0.053619850188396,3.096309530164,0.38879999596231,0.356054429025222
012800,0.075509601763434,3.057016304982827,0.284860246054783,0.467982650284337
013200,0.13327626224712,0.547460904575319,0.417899371959489,2.922111310207765
013400,0.106348321793098,1.134502331854217,0.215994025544279,2.516603631851928
503323,0.160596708162305,0.549864157009803,1.176599033885941,2.205024134575023
012100,0.032761023926961,2.431060020270472,0.521909551886784,0.956634736766184
015100,0.118765664414336,1.307202568067599,1.460954332086088,1.197123065236037
015200,0.086444610146126,1.739496094857845,0.7801977936549,1.392546916703293
015400,0.283872351118957,1.63209274244327,0.660375830892223,1.403858558473644
503321,0.285298070813731,3.102535410778295,0.27256644286037,0.208392611101177
504505,2.58748287428434,0.331352093416528,0.682386191120099,0.302616921829395
503903,0.100248382893665,0.152117115861878,0.058938294146773,3.696765600203264
386000,0.221784843184729,2.931609518859184,0.385381778301624,0.35345481389805
354001,1.604801648327238,1.443039725943393,0.461266287917549,0.378895656547595
318000,0.099181297114877,0.22882724307825,0.093092888654727,3.586471936131066
314200,1.574341883708007,0.431893301505881,0.094127922710875,1.804969755873554
355301,1.016039520383291,1.023338735228871,0.495620093825194,1.414188013874826
357000,1.815816324065559,0.397434565568776,1.063677496330075,0.70855142340586
337100,0.056683445558519,0.031636444870734,0.427485481460111,3.536581495794143
363000,0.143034573340398,2.662627675404976,0.255283123718496,0.837180193565061
321101,0.705906145106002,0.591679283971988,0.203274223333953,2.461204530000932
320001,2.685519646075434,0.688876448336309,0.227345030825648,0.234120181913388
307205,0.16747719030363,2.441465669237533,0.696278542204655,0.645021893796768
355302,0.260703409536685,2.263664903426719,1.09845963444524,0.369314387071679
307101,0.600667283625308,1.101846434809319,0.0282516717176,2.195347121877886
355304,0.512739817426539,2.400204905864356,0.283718915972496,0.694306136599183
341000,0.761085760099033,0.944316207755838,1.053136843826719,1.264306107354255
385100,0.924048751580029,0.424895030416666,1.053612962031197,1.636267909387021
392000,0.130997010237493,1.022272201893562,1.166243926877044,1.749672615978201
351200,0.601692644155602,0.476352906072663,0.507552524421386,2.418114702202021
365002,2.559443633170654,0.760941858857502,0.071208822923957,0.433461742667603
307201,0.112232641892311,1.935250644610319,0.230944389767086,1.655840492035191
308001,0.428736312502239,1.459805332717839,0.461092290826671,1.610961615805403
307202,0.100137733464422,2.747748325840225,0.397394375683331,0.664949331027236
508102,2.935382139574989,0.494561261053164,0.401679251707815,0.015213234694714
508202,0.123267372987454,1.990540849017205,0.520722438775608,1.324212863426848
506606,0.241289325847783,2.742407599322584,0.239213987976811,0.66351790067759
504506,1.462061869259172,0.587717400851144,1.311989423139992,0.660184706813056
504507,0.999185285241461,1.808759368434938,0.447402905956629,0.650757941049175
506701,1.068317232557939,0.748184727472824,0.708611978540003,1.455178970798734
250801,1.572227963756737,0.207954667454682,0.631153157485644,1.557173388087346
252915,1.800094970610446,1.638880831607139,0.423326636530392,0
252314,0.050290901617942,1.784841763025217,0.601198915072541,1.545070957775348
508203,0.50173556180833,0.896914782388634,0.274777471347909,2.2929387331873
308002,0.399417299139224,0.577215890377357,1.073492451880842,2.015724892833205
506702,0.989084440840794,1.055384430389782,1.163010275629194,0.806137855651084
506703,0.431389471305968,0.367399085840662,0.194478204468292,2.996369061278779
343002,0.041341894061867,0.142454553943523,2.546036278079915,1.522238551257552
348000,0.563639602344728,0.30866813868834,0.986654795231709,2.201757562947089
352101,0.210754481957312,0.175974224986725,0.208479002857666,3.419181229156756
359202,0.456348400657459,2.321993922979724,0.33637305713496,0.78878566049566
504805,2.790850366544086,0.731948079741209,0.147585555899756,0.149042158649777
504806,0.574442071503628,0.299925903823529,2.729056092485447,0.625084966721044
504901,2.935227060832033,0.154158666270306,0.779601084693379,0.03141505503746
505007,2.74846108590469,0.429946565061365,0.502941720883499,0.190174009351735
505203,0.804595763520692,0.303059135527737,0.676163655034494,2.232193019841944
508204,0.208084372749464,1.96465225073394,1.182595970857837,0.663241204305331
508504,0.069312542591911,2.351605217708034,1.272666750020493,0.322889641306145
508505,0.23479499616658,2.256430130473597,0.289886718493638,1.135039597223012
504802,2.993348536374915,0.232777158783853,0.537702352745399,0.105664685029471
504803,1.897216058444963,0.643581591628858,1.392387611720445,0.06653499029134
505301,0.151207977531277,0.056652670722222,3.951048607616988,0.226102474751661
505302,0.028637874532439,1.274685091249997,0.190817688436048,2.474686177006816
505304,0.137879614770162,1.18557336754559,0.716052502216301,1.977628028642948
505305,0.028604535912494,1.032806546577413,0.263901529525058,2.662723410804268
505401,0.240558146072487,1.9057068843564,1.127763151120427,0.740193018964632
505402,0.348843907895145,2.181508042072142,0.223738071320593,1.152325951439883
384000,1.761383250812372,0.918321517352148,0.191179771336306,1.007672319563854
305000,1.301772905154836,1.56463106623151,0.204247649192172,0.805380073901713
508601,0.28010195090632,1.490571980926211,1.060029930763991,1.195385126149037
505403,0.024283936434359,0.261010196682614,0.12849368464279,3.600259226457626
505500,0.042400856512222,2.154536750438951,0.391184493290811,1.354936098470372
505600,2.022825459839189,0.425054585441231,0.482382530436152,0.984844144007188
505800,0.699325819115647,2.848431873180058,0.171927344666279,0.126318290186389
506803,0.310701323694406,2.134660991853591,0.296836057635608,1.176003881948922
507806,0.370133928849274,1.821959040252351,1.462698933556726,0.387845345339533
507807,0.202196714140662,2.516761959235459,0.372133647926716,0.821939228901387
508301,0.471322576274338,0.291912616316793,0.972681813707236,2.330063671104904
508303,0.195611872614848,2.087647251646179,0.189757670838009,1.444411022916497
505900,0.149723120141445,1.927674344214398,1.102866350293089,0.836125354560152
506000,0.857692309526154,1.654948290740542,1.101894333321755,0.371254063474366
506101,0.239719964378855,2.443664589567067,0.195143254400595,1.018767248239192
506102,0.151510999530338,3.14967278058366,0.311768615079998,0.265606614549797
507808,0.601276535826311,1.994009458096468,0.534867057358939,0.7999257678482
410000,0.109851949488535,3.457991862929479,0.11017347078932,0.168203764111813
506103,0.09685514762742,2.573384596427085,0.468945106028392,0.786915169137281
506203,0.224663015711846,2.370409226536386,1.269797598378199,0.140679834351809
506204,0.217011449234704,1.926190804555551,0.263403240507799,1.524704188292451
506301,0.080262352769517,2.35142782653153,0.501488736156215,1.008253645928775
430200,0.262861550344108,0.135065969933775,0.26002348038539,3.360210619457633
407900,0.795831460690934,1.897651489229319,0.200523143619659,0.996524065115404
436601,0.425272436806718,0.896262954785154,1.180684447198045,1.556313909269246
401400,1.195210116515612,0.393652748768381,0.272360887473597,2.086897841651361
400500,0.229102996259511,1.030048558585856,1.137423084010951,1.663313659955401
451102,1.577973160016772,1.403323036238529,0.2242854427489,0.663241204305331
507903,0.210912415011439,1.542751913015018,0.324308174337661,1.878867131223567
508401,0.702812199051734,1.573534705944972,0.39193159889297,1.262812864884534
508404,0.075186287170248,2.708529757429551,0.442037206100796,0.692311444936025
451101,1.182328222143519,0.510982147487905,2.342541928955193,0.10680834094696
432800,0.728713144729048,1.543443996031623,0.615863751337889,1.064559844661435
441503,2.524185605691329,0.363518267013177,0.616267349775972,0.395827097162152
435400,0.206033289832916,0.840346124130989,1.942401626314217,1.159710702618928
438000,0.100656198060762,0.69014015295488,1.196711837883991,2.103207191759164
451201,1.539637489125924,1.690826341325273,0.197239352044271,0.426452765895566
451202,1.65248718302039,0.284072677478571,0.088898593671382,1.881920598120968
409000,2.056830333028329,0.94675281873896,0.589100839331148,0.304363811411366
508503,0.151918244649118,2.694402202276872,0.357264703167872,0.702222586847865
401500,2.648898876460335,0.60477759803832,0.410966734733884,0.195440095348151
507904,0.08947217605401,0.995612023934909,0.657533976859336,2.281445089365873
504412,0.132466430673085,1.878526828182182,0.193257812329092,1.727970730100705
504413,0.709244382037423,2.721958105880071,0.429877145412873,0.015536920539282
504414,0.067471854699255,1.548302323143491,0.868525480678605,1.533699853920086
504415,0.091309165175892,0,0.193257812329092,3.744660551522076
504416,0.45283639104419,2.240657386962885,0.63085590561072,0.61185728287803
401600,2.563101125877127,0.175888347246233,0.130422203245089,0.990537209654878
402400,0.512270017337272,0.017869417167056,3.524095341022862,0.269004112545785
504418,0.189009971914097,2.378787324700362,0.150343209885426,1.181262929236619
504421,0.108834916649192,0.844081298428501,0.494829024274488,2.567036254283494
402200,2.632138868137052,0.736484719388887,0.098776215190425,0.357003907502623
507905,0.330587783575987,1.09051005905418,1.660510803842833,1.01934456954468
402500,2.999038516579616,0.254124747368001,0.426891289591754,0.177323857106162
402600,0.070657933425831,2.132417115268686,0.636968116648533,1.126063726935843
402700,0.34894148661064,1.613667280351645,0.273534134373484,1.70361480036279
402800,0.52838730519212,0.890283800968344,1.329343617641046,1.318715080385369
403000,1.490204157007959,0.796190320315369,0.795487262720804,0.878026297310109
504422,0.420976755626852,1.772971081465905,0.191940145426848,1.533494057227175
403100,1.048295576079281,0.867891940114925,1.103139021632901,0.994244279558121
506304,0.31548193244155,1.047802442068867,1.552770856963212,1.177598745851986
506305,0.457409389611305,0.680777573073712,1.594981722337734,1.374142300436034
506401,0.492354532775206,1.878757964585461,0.983844466808414,0.631014455239091
403300,2.623845139743585,0.292580957041008,0.273742228012878,0.673941226632433
404501,0.799657573482717,0.147079048990384,1.111232420892278,2.008146979702253
403800,0.311239442160703,1.983862408204431,1.240032341779073,0.48157001911325
403900,0.216573926151569,1.394186818554684,0.84114120748096,1.561892095323975
106001,0.626223253107361,0.89697466564046,1.849814057428157,0.737461342738375
404000,0.036978096444495,0.156847298854685,0.077807246906478,3.741970122808831
438300,0.003834845993692,0.032004520424486,0.048473744964106,3.934806889469847
