TRACTCE,make_c,serv_c,prof_c,supp_c,make_15,serv_15,prof_15,supp_15,make_02,serv_02,prof_02,supp_02,area_sqm
423602,0.305149379594728,-0.218747270538198,-0.066617536121302,-0.150357462427493,0.573472513000962,1.441802827457623,0.406642200542633,1.409205536422691,0.268323133406234,1.660550097995821,0.473259736663935,1.559562998850184,404486.28562526044
427600,0.266692451999455,0.284746292771596,-0.015981481231454,-0.787441483636094,0.279506687383462,1.399555626813966,0.270302125506896,1.785709561541708,0.012814235384007,1.11480933404237,0.28628360673835,2.573151045177802,582780.3780424945
015700,-0.008488835051829,0.077790557194832,-0.039279827204834,-0.47180815486209,0.020445147489069,0.327352912914249,0.108745224698636,3.117886029882961,0.028933982540898,0.249562355719417,0.14802505190347,3.589694184745051,836545.9575778446
015900,0.017740771088881,-1.245643634871814,-0.003200681375061,1.024296055832299,0.070866103554855,1.441439561439115,0.432117421144004,1.768642147562076,0.053125332465974,2.687083196310929,0.435318102519065,0.744346091729777,296343.44578713743
016000,0.03815348660472,-0.39814555360577,-0.874861512928726,0.807375154240884,0.073461829285695,0.521592200501058,0.658678150229094,2.43452518799846,0.035308342680975,0.919737754106828,1.53353966315782,1.627150033757576,157500.85810693292
016200,0.051281234867468,0.673375204623224,0.027739125640449,-1.065698096184299,0.157620783494274,1.243103287810197,0.209247143572037,2.075241248408566,0.106339548626806,0.569728083186973,0.181508017931588,3.140939344592865,273218.14243749576
016300,-0.063249577477599,0.407352277342817,-0.013589094661807,-0.620997263556025,0.152468325250446,1.051622459333305,0.686970475031151,1.856444934228819,0.215717902728045,0.644270181990488,0.700559569692958,2.477442197784844,245829.9949891327
016400,-0.053718729031053,1.067041918106166,-0.994266036265772,-0.321863380288143,0.332622408529208,1.6983717982064,0.452432775839269,1.313702870475642,0.386341137560261,0.631329880100234,1.446698812105041,1.635566250763785,309053.81060066354
016600,0.351032382749058,0.073310835180004,-0.201646287867944,-0.283797115987131,0.543523578414552,2.430718690828698,0.299190859576463,0.59952647421776,0.192491195665494,2.357407855648694,0.500837147444407,0.883323590204891,343118.0970160628
015500,-0.033024086141649,0.197153952256932,-0.268613262870505,-0.204242697468969,0.026212933494806,1.578740956267013,0.2834557750191,1.799242304334962,0.059237019636455,1.381587004010081,0.552069037889605,2.003485001803931,311292.71246861183
015600,-0.021082896291159,-1.619356414598901,-0.40804213806881,1.788045402322314,0.116736874896203,1.089349404307342,0.298053462706492,2.175032059869102,0.137819771187362,2.708705818906243,0.706095600775302,0.386986657546788,293888.96073058393
016700,0.145334216906634,0.086394093132415,-0.00641998496698,-0.406378897337485,0.299000860739233,1.039817088213713,1.667957321309731,0.93238575579735,0.153666643832599,0.953422995081298,1.674377306276711,1.338764653134835,490623.1573386025
433000,0.015103909157579,-0.058213641121931,0.137177818669828,-0.337602558991885,0.482016903909742,0.586698293405977,0.179409929677611,2.467125289143328,0.466912994752163,0.644911934527908,0.042232111007783,2.804727848135213,1323331.0319157543
433200,0.334273793591682,-0.212207088027735,-0.027065367093143,0.119153744981259,1.555512995848389,1.85048746743266,0.331040025484564,0.347974858059192,1.221239202256707,2.062694555460395,0.358105392577707,0.228821113077933,3174444.907798957
433300,-0.971022920425838,-0.64765298996108,-0.811585451140443,2.136623064669186,0.525926887456578,0.06892255860699,0.139936791612678,2.950111349957909,1.496949807882416,0.71657554856807,0.951522242753121,0.813488285288723,2455222.823861394
433400,0.632917963350277,-0.046786622411698,-0.409679903188315,0.28614916064706,3.11258340257714,0.449605167930849,0.348522525528185,0.461475839259526,2.479665439226863,0.496391790342547,0.7582024287165,0.175326678612466,5473986.387939206
433500,-1.576377003613585,-0.109703737455371,0.097249658366813,1.435851066265888,0.158067444539304,1.202472091772567,0.480733787929638,1.884730979375803,1.734444448152889,1.312175829227938,0.383484129562825,0.448879913109915,1234647.1015658427
433102,0.23766914434841,-0.076541380830083,-0.430017531225248,0.153243442093055,0.33955570786646,2.451794394223541,0.499065680961915,0.566360587532352,0.10188656351805,2.528335775053624,0.929083212187163,0.413117145439297,1433472.3243249974
440307,-0.333266147834256,-0.382466717524284,0.149499733511965,0.788897046159851,1.716462556154603,0.678470690125652,0.796925232097919,0.928181006400317,2.049728703988859,1.060937407649936,0.647425498585954,0.139283960240466,1405700.2454036747
433800,-0.120986271168291,-0.658105231601213,-0.154755595800208,0.692902543503183,0.10362199142021,1.536868199071427,0.119315180653044,1.917602046819355,0.224608262588501,2.19497343067264,0.274070776453252,1.224699503316172,1600475.4961454875
440308,-0.033416535669123,-0.018582326216786,-0.109464865290795,-0.216259123691099,0.07281857735051,0.709062851750864,0.166391426546632,2.67368541735582,0.106235113019633,0.72764517796765,0.275856291837427,2.889944541046919,1837953.8798903087
441200,-0.287253420316142,0.28499069965696,0.237218331092498,-0.318170647538928,0.616066964935646,1.258386587520594,0.641302847780599,1.350938530395412,0.903320385251788,0.973395887863634,0.404084516688101,1.66910917793434,3252811.914781611
441301,-0.252612347659463,0.021745855452745,0.071463175971923,0.664101989422134,3.055062160837232,0.021745855452745,0.531283488065279,0.750660048892059,3.307674508496695,0,0.459820312093356,0.086558059469925,3292998.2367875506
441302,-0.145503239775513,-0.085942795486095,-0.123294984836304,0.184657194358652,0.239713052367439,1.871048537216868,0.344592350276234,1.313537131436514,0.385216292142952,1.956991332702963,0.467887335112538,1.128879937077862,1994401.0434268343
440331,0.990544275048481,-1.000960714002528,-0.10867144125409,0.433625986582072,2.515208581141708,0.357778515787001,0.198660444677705,1.125292487913578,1.524664306093227,1.358739229789529,0.307331885931795,0.691666501331506,1857068.3690688259
433900,-0.428026049065384,-0.472904984627398,-0.165026388079309,0.834129630447463,0.172703319033684,1.261259616259226,0.300140671829086,1.970522882527032,0.600729368099068,1.734164600886624,0.465167059908395,1.136393252079569,816466.3837457743
434000,-0.141807486272213,-1.275290217242403,-0.274571179910398,1.408885386753146,0.257861176806053,0.645160448869927,0.038727828623108,2.700468906737855,0.399668663078266,1.92045066611233,0.313299008533506,1.291583519984709,1208613.886132726
435500,-0.303895930700171,0.287622443261618,-0.127363308465391,-0.036764338270873,0.127753140107109,2.162159342158672,0.328921284196259,1.139866187321681,0.43164907080728,1.874536898897054,0.45628459266165,1.176630525592554,1012184.1408095681
435800,0.245356999973398,-0.087009069481772,0.053086045102767,-0.329501292383638,0.445210063639597,1.723932741821655,0.563077977300798,1.111666056379059,0.199853063666199,1.810941811303427,0.509991932198031,1.441167348762697,1303001.1421599376
435900,0.778134720268588,-0.12128738564807,-0.15029177942632,0.090544992411087,3.65742124297097,0.149233008030672,0.090882289943158,0.545688195228218,2.879286522702382,0.270520393678742,0.241174069369478,0.455143202817131,2411004.5844426667
436000,-0.068996982427693,-1.372844932384396,-0.303672328527835,1.451392149537928,0.403527947357549,0.145529955722218,0.121210655930977,2.987033957545533,0.472524929785242,1.518374888106614,0.424882984458812,1.535641808007605,1315254.3045870652
436100,-0.005498898365326,-0.066126882566582,-0.227887317763591,0.069561362110624,0.155197838889574,1.791713736259324,0.266993517451593,1.516728011450709,0.1606967372549,1.857840618825906,0.494880835215184,1.447166649340085,1258057.975268706
436200,0.5473105834856,-0.10638960639274,0.137805608895906,-0.583170907654468,1.237855490290398,0.887432668141156,0.238255997225151,1.564903451047754,0.690544906804798,0.993822274533896,0.100450388329245,2.148074358702222,644415.4803277393
436300,-0.525841302320219,0.429589605878464,0.470543734020823,-0.343979718213002,0.896443037830709,1.245853896039384,0.62929122271972,1.160462620401144,1.422284340150928,0.81626429016092,0.158747488698897,1.504442338614146,1830880.6256261305
436401,-0.131576253985081,0.448007036876367,0.012416171285531,-0.722535372178403,0.032780243331525,0.734811182407616,0.147696639915895,2.695680030227823,0.164356497316606,0.286804145531249,0.135280468630364,3.418215402406226,3116156.5936305034
436602,-0.908213999973747,0.388210081092558,0.656622564605383,-0.058350731505653,0.737185309099864,1.519208571654776,0.954274105915815,0.752976508061552,1.645399309073611,1.130998490562218,0.297651541310432,0.811327239567205,891542.3657935181
436700,0.677075716969609,-1.122308073314082,-0.402453956941768,0.817941238895473,1.431527285534281,0.2434259530252,0.241874085424343,2.016079352835473,0.754451568564672,1.365734026339282,0.644328042366111,1.19813811394,798157.1304993234
436800,-0.114949845775608,0.146945219894103,0.039608057648975,-0.459191668312861,0.057441139106672,0.565985397529437,0.173772601903686,2.812612105047174,0.17239098488228,0.419040177635334,0.134164544254711,3.271803773360035,1025220.0934699477
016900,-0.038622207746821,-1.246932752710566,-0.122260845013661,1.156254220854912,0.016586890578602,1.312293242350639,0.351254001002292,1.998157765609808,0.055209098325423,2.559225995061205,0.473514846015953,0.841903544754896,294803.47971110255
017000,-0.026582405696161,0.048549260438788,-0.09959316643709,-0.155901603734637,0.219952340278748,0.547339078754004,2.074557222265193,1.110104100860261,0.246534745974909,0.498789818315216,2.174150388702283,1.266005704594898,469479.7390097242
436900,0.110869322947167,0.202456543186353,0.157051239233609,-0.631938178444291,0.279628226441896,1.901088238445835,0.286033573801463,1.304489266268596,0.168758903494729,1.698631695259482,0.128982334567854,1.936427444712887,1206922.787815984
437000,0.008993918038297,0.06140658269777,-0.19895916315867,0.005330901345991,0.084977826345472,2.858903775819292,0.385312207572313,0.474836833654055,0.075983908307175,2.797497193121522,0.584271370730983,0.469505932308064,1597025.636073746
437200,0.661399662180303,-1.170637210485542,-0.244953572349698,0.756100273293552,1.305566520731366,0.764486532443163,0.09062136062036,1.752376816286473,0.644166858551063,1.935123742928705,0.335574932970058,0.996276542992921,2554239.64042342
437300,-0.324034732801425,-0.754112423284688,-0.076235470007238,0.777795853826137,0.036620337282011,0.384320993017209,0.039599711675879,3.110581435370715,0.360655070083436,1.138433416301897,0.115835181683117,2.332785581544578,1027715.1754202406
437400,0.213831963218479,-1.357362886100185,-0.032172677131954,1.03237035268197,0.266456549366255,1.765763462762916,0.040018756243878,1.647394485676627,0.052624586147776,3.123126348863101,0.072191433375832,0.615024132994657,861064.6247718263
437600,0.016594269088646,0.308905321539243,-0.053232690821187,-0.61078436340638,0.016594269088646,1.400402136202414,0,2.211042929428722,0,1.091496814663171,0.053232690821187,2.821827292835102,818862.4773740994
437900,0.096040915018297,-0.440260989151585,0.433357253849654,-0.148883587162734,0.221169467853413,2.071357195872364,0.91347160991461,0.662771638082776,0.125128552835116,2.511618185023949,0.480114356064956,0.81165522524551,673773.7948278266
438100,-0.226083544795441,-0.161447794069174,0.06224945485832,0.211406198074318,0.250698366339218,2.123798450604244,0.289167787052539,1.115976909651909,0.476781911134659,2.285246244673418,0.226918332194219,0.904570711577591,2006757.1212339676
438201,-0.198761299205632,-0.817212968670529,0.006168869907,0.775622187420904,0.044409424894376,1.441439561439115,0.240112537463269,1.94997714631111,0.243170724100008,2.258652530109644,0.233943667556269,1.174354958890206,994771.247859531
438400,1.427130962821937,-0.417879395806626,-0.36192408183268,-0.105105144640366,3.588651251750262,0.135527412782937,0.307791886115791,0.428308896843045,2.161520288928325,0.553406808589563,0.669715967948471,0.533414041483411,1723449.406242241
437800,-0.348456868330647,-0.712274599270135,-0.317040516330434,0.949638795749977,0.060716010597779,0.059121544512151,0.087541029283483,3.355463098615899,0.409172878928426,0.771396143782286,0.404581545613917,2.405824302865922,1276329.8688646383
440200,0.003745009140945,2.116876681522993,-0.185139986972472,-2.202743576121261,0.168101506457551,2.425651330956222,0.118550860973244,1.040226701658775,0.164356497316606,0.308774649433229,0.303690847945716,3.242970277780036,1160711.699263649
440304,-0.188950791913422,0.018981536258281,-0.190020298251396,0.144111514335224,0.146003588693838,1.725284680558119,0.485158894189482,1.402380824401826,0.33495438060726,1.706303144299838,0.675179192440878,1.258269310066602,977832.8866299146
432200,-0.041693376157521,-0.171965144820927,0.246381481872594,-0.29462354068276,0,1.170671909014088,0.818339345567149,1.750437905558137,0.041693376157521,1.342637053835015,0.571957863694555,2.045061446240897,1023665.2471062831
432300,-0.112990268163183,-0.287443671549951,0.057771268877642,0.216254412518494,0.747608327360577,0.699759250184089,0.350947482049222,2.016465605670017,0.86059859552376,0.98720292173404,0.29317621317158,1.800211193151523,1044531.6789572862
440305,-0.847412531293731,0.435301991452299,-0.134694838896034,0.255785364794296,0.412653948133581,0.435301991452299,0,2.811608793506254,1.260066479427312,0,0.134694838896034,2.555823428711958,928395.2176195203
432700,0.140362877999211,0.788784525695592,-0.257143699393824,-0.962491748865893,0.393501233241305,1.181433058268136,0.15956845844078,1.995939069445462,0.253138355242094,0.392648532572544,0.416712157834604,2.958430818311355,828487.4417045853
432502,-1.32832933427526,0.709434821561753,0.429182070282182,0.100264905570034,0.397413887549102,1.332922094455773,0.477496523364455,1.584547455784743,1.725743221824362,0.62348727289402,0.048314453082273,1.484282550214709,816048.217858583
433103,0.021915605053331,0.820740374799182,-0.989969746707941,0.255954787046347,1.816111744364737,1.229016889227035,0.537093833799417,0.5573891116951,1.794196139311406,0.408276514427853,1.527063580507358,0.301434324648753,690562.2683033864
608013,0.111327189994152,-0.286224295699255,-0.375856777664323,0.500042674316953,1.020028978042695,0.118243089024302,2.188525732087087,0.808988363501915,0.908701788048543,0.404467384723557,2.56438250975141,0.308945689184962,1198277.4765367715
346204,0.220356477585753,-0.105238876427779,-2.210435767879618,1.670478979757821,0.699758069550822,0.276371629060786,0.580351684174169,2.254970824161803,0.479401591965069,0.381610505488565,2.790787452053787,0.584491844403982,13018171.966724832
346203,0.035116202381393,0.493572639157166,-0.094809927929115,-0.796338335340565,0.155536678249148,0.898615924059275,0.109324087270634,2.482160184746734,0.120420475867755,0.405043284902109,0.204134015199749,3.278498520087299,2867865.2197704166
360101,-0.159544416833113,0.109859819522007,-0.296346054100576,0.063527122796971,0.110469828758454,1.509737196519771,0.267207530780508,1.813483776537506,0.270014245591567,1.399877376997764,0.563553584881084,1.749956653740535,3928761.8990857825
355109,-0.038034073628221,0.178537423042349,-0.333086273985212,-0.220147965833893,0.069906007537788,0.705913211099,0.12598908823031,2.712771438299896,0.107940081166009,0.527375788056651,0.459075362215522,2.932919404133789,3061139.4977448783
355113,-0.040547342814978,-0.068144891193701,0.021342227402326,0.146177480457607,0.976831816352575,1.675032533846244,0.664342989028808,0.669748181641542,1.017379159167553,1.743177425039945,0.643000761626482,0.523570701183935,5338655.64761802
334006,-0.086289361265686,-0.915810555832724,0.238894980149696,0.533000120025108,0.114429192979373,0.928534686816608,0.592915928398563,2.079095582273745,0.200718554245059,1.844345242649332,0.354020948248867,1.546095462248637,1734723.2739187467
334200,0.315181198805639,-0.033080816898951,-0.509420257084583,-0.009641256559686,0.581846430498396,0.949612456936802,0.429528067545326,1.842835414638516,0.266665231692757,0.982693273835753,0.938948324629909,1.852476671198202,6786125.138646671
392200,0.001193654614497,0.509934241826889,0.013613936271107,0.036268888870379,3.186431787632197,0.774876797837601,0.118640308449953,0.295228971955732,3.1852381330177,0.264942556010712,0.105026372178846,0.258960083085353,11659619.649607362
355306,0.23121417094613,0.27896161883131,0.105306742624199,-0.658297427190928,0.623351042137202,2.056115936922592,0.474180575285536,0.741572666543422,0.392136871191072,1.777154318091282,0.368873832661337,1.39987009373435,67106360.992879994
355112,-0.849406814022131,0.209822976320719,0.0625057552676,0.57748076041083,0.536836823020366,2.026119865476668,0.573762890725482,0.751393354052162,1.386243637042497,1.816296889155949,0.511257135457882,0.173912593641332,260843776.7346686
252317,0.715328711354262,-0.140003717985291,-0.185331289402409,-0.093202835171518,2.64822960167143,0.215037645746026,0.070332691491285,1.2655705288118,1.932900890317168,0.355041363731317,0.255663980893694,1.358773363983318,31534633.258609854
252316,-0.336192325924998,0.896336159810156,-0.322636032016466,-0.140230755450619,1.236656612934626,2.08061805309916,0.26581801592649,0.429456330989736,1.572848938859624,1.184281893289004,0.588454047942956,0.569687086440355,1288633.1868489122
253206,1.335776450152544,-1.194860581374927,0.523026774772573,0.016613324301246,3.464557703792543,0.371305401048277,0.598878817154298,0.057735788049415,2.128781253639999,1.566165982423204,0.075852042381725,0.041122463748169,3583599.203662997
253205,-1.37093946336932,1.588292553073084,-0.073805971904276,-0.089020388977134,0.641894003767815,2.877274584543713,0.133484137305854,0.247646519072122,2.012833467137135,1.288982031470629,0.20729010921013,0.336666908049256,2607132.729619126
253204,-0.227782415970743,-1.459213941059147,-0.24346578314506,1.761492493683698,0.28138730428764,1.31127508380054,0.21009847028036,1.917226341089179,0.509169720258383,2.770489024859687,0.45356425342542,0.155733847405481,5605885.708347794
444301,-1.86874647042865,0.239710521947258,1.703515990506953,0.197181572115218,0.931401261632044,0.315584634521663,2.638362312844901,0.314057851357148,2.800147732060694,0.075874112574405,0.934846322337948,0.11687627924193,2576134.43402787
404700,-0.093421427321066,0.296241865386604,-0.073699180728156,-0.458642534093918,0.212490665950305,0.660963900166227,0.47870537532234,2.350441680287268,0.305912093271371,0.364722034779623,0.552404556050496,2.809084214381186,1199995.3703088248
404800,-0.145072015620996,0.462218207621684,-1.384009335450984,0.640771498948824,0.088649992659876,1.150959345635795,0.718968149248381,1.785199347596345,0.233722008280872,0.688741138014111,2.102977484699365,1.144427848647521,628315.881122258
405200,-0.007566500422719,0.083547593659882,-1.614788219340302,1.076424239724601,0.191391364750015,0.614158134036675,0.830986486929783,2.114126985216674,0.198957865172734,0.530610540376793,2.445774706270085,1.037702745492073,857996.9537317376
405500,-1.076674593621697,-0.846733807278386,-0.258645530175782,1.934879480593001,0.142744580017637,0.849419741562336,0.171508955330906,2.485500426640393,1.219419173639334,1.696153548840722,0.430154485506688,0.550620946047392,411662.3156904515
450750,-3.696195006320116,3.076202167507581,0.256353571164365,0.355526806771406,0,3.076202167507581,0.256353571164365,0.444777783647062,3.696195006320116,0,0,0.089250976875656,1660991.3699333665
451403,0.321656141428608,1.239140299631398,-1.169302298761041,-0.41546324044565,1.554329871303153,1.405403572403137,0.280131293707147,0.806887095025287,1.232673729874545,0.166263272771739,1.449433592468188,1.222350335470937,674429.8602794736
405100,0.215785240773322,-0.414963663304586,-0.280204568729628,0.234127839650441,0.617431431090778,0.254246009601662,0.664342989028808,2.267376656598972,0.401646190317456,0.669209672906248,0.944547557758436,2.033248816948531,1256349.5627311466
404900,-0.618307472115114,0.622354205266459,0.006549641696777,-0.217385452506426,0.160579774783637,1.693930133624973,0.372890000232693,1.514917161852111,0.778887246898751,1.071575928358514,0.366340358535916,1.732302614358537,1011034.6313546736
151602,-0.11750946637796,-0.304845842494367,-0.45891039755066,0.783668541550456,0.589896276458426,1.618363242549488,0.632826717711929,1.042026632506301,0.707405742836386,1.923209085043855,1.091737115262589,0.258358090955845,33339180.444427844
150607,0.595245893656773,0.238930251701671,-0.390152857460274,-0.271638660594069,1.952354529935924,0.748504538621129,0.966060255868573,0.542166543016407,1.357108636279151,0.509574286919458,1.356213113328847,0.813805203610476,11093137.446451304
150610,-0.267649078153852,-1.097841011969466,0.100401539464508,1.207286563520577,0.837880946249356,0.561654672865436,0.393934631775676,2.040857007925286,1.105530024403208,1.659495684834902,0.293533092311168,0.833570444404709,1349355.4137291664
153809,-0.139605102599255,0.331525020640138,-0.100372970266753,-0.079957664434771,0.510116675855453,2.950604544067866,0.2121611481092,0.212897103438474,0.649721778454708,2.619079523427728,0.312534118375953,0.292854767873245,4088835.3804586353
153104,-0.225141200363419,0.808414825313205,0.034454831380377,-0.485342487188058,1.308183434345931,1.908677521670105,0.289692088714217,0.515664192981177,1.53332463470935,1.1002626963569,0.25523725733384,1.001006680169235,1711342.7512257346
405401,-0.51611104973507,-0.633201943744481,0.038436795032382,0.860016379464305,0.109075780442327,0.984667595149746,0.294875046007523,2.28116654971513,0.625186830177397,1.617869538894227,0.256438250975141,1.421150170250825,313887.1213155263
302010,0.282607908590653,-0.324621042165313,-0.210926683695639,0.088280686190666,0.958003541563692,0.317820243824686,0.20985999301557,2.33205024484465,0.675395632973039,0.642441285989999,0.420786676711209,2.243769558653984,6922514.545645644
451703,-0.178081185308265,0.222789520632936,0.269730322964266,0.173419612027383,2.725550267285107,0.666158248024239,0.591826676846086,0.348041088523231,2.903631452593372,0.443368727391303,0.32209635388182,0.174621476495848,1704573.1470015396
355117,0.503336964434219,0.655032998260901,-3.820196961350525,2.013109351132335,0.503336964434219,0.655032998260901,0.624732722218587,2.013109351132335,0,0,4.444929683569112,0,7869406.584991046
503329,-0.049916866414636,-0.32292053050994,1.030759289722365,-0.86935323146254,0.081568331438649,0.308879906022667,1.494578039312185,1.924590392471029,0.131485197853285,0.631800436532607,0.46381874958982,2.793943623933569,1173699.6449049243
512032,0.265535477068126,0.009683687201479,-0.296947097968834,0.175247478876931,1.767958147453824,0.585499428495693,1.209808726969848,0.629066005363316,1.502422670385698,0.575815741294214,1.506755824938682,0.453818526486385,2916252.08548215
512033,0.374592516220717,0.105030281701982,0.022308600199755,-0.497357883519734,1.49108063887658,0.296637035533101,0.426820009676389,1.7659746918525,1.116488122655863,0.191606753831119,0.404511409476634,2.263332575372234,3945755.972773413
511916,-1.051110696825521,2.706395278162679,-0.172575502686274,-1.662457628388634,0.176479842410366,2.86408827914206,0.056544584095639,0.676930090233578,1.227590539235887,0.157693000979381,0.229120086781913,2.339387718622212,1834400.414862147
442302,-0.689940088301048,0.041926884275124,-0.178718014735884,0.72402645116519,0.289776672019231,2.161319559918062,0.278535517305915,1.060319007574658,0.979716760320279,2.119392675642938,0.457253532041799,0.336292556409468,962883.3792029829
406602,-0.120425614903771,0.018745637430886,0.6201642629254,-0.631294208598325,0.076802181876156,1.914146947028707,0.929376762651947,0.905374784565138,0.197227796779927,1.895401309597821,0.309212499726547,1.536668993163463,414664.97773310606
407101,-0.17456457764447,-1.40534482287455,-0.475592377344121,1.695397563695789,0.154148416988742,0.31270899576675,0.104181059643154,3.034162216830624,0.328712994633212,1.7180538186413,0.579773436987275,1.338764653134835,370783.9883379007
407102,-0.497442945693293,-1.384300372096386,-0.39413169608002,1.993147461677228,0.247423938697237,0.555983830840802,0,2.824104832588505,0.74486688439053,1.940284202937188,0.39413169608002,0.830957370911277,660767.9621041487
432501,-0.486233844312255,0.452924447932891,-0.024226910526067,0.073473484501197,0.854432200930231,1.985937106757301,0.046148796940195,0.991701552484114,1.340666045242486,1.53301265882441,0.070375707466262,0.918228067982917,1362167.3368161279
406201,-0.234807983734085,-0.152201075661606,-0.84160002422512,0.830430250449848,0.110694115463726,0.875770772120649,0.162093775290486,2.493089577730208,0.345502099197811,1.027971847782255,1.003693799515606,1.66265932728036,408015.2786548761
406202,-0.000854897769967,-0.002827255822573,0.100207294839672,-0.506394258140869,0.045418730005612,0.364454889113867,0.154617921851347,3.025826606344826,0.046273627775579,0.36728214493644,0.054410627011675,3.532220864485695,392123.68743476685
406300,-0.437017276101958,-0.132937657163934,-0.003087971415254,0.157296270809343,0,0.287045291976238,0.048298498915025,3.221751777407,0.437017276101958,0.419982949140172,0.051386470330279,3.064455506597657,485674.34444988193
201900,0.75274056666685,-0.035046495957424,-0.073669786899238,0.080998602994136,4.08099771807356,0.117348663237432,0.054034402341394,0.285721650044412,3.32825715140671,0.152395159194856,0.127704189240632,0.204723047050276,177468171.18560788
201500,0.525601498466402,0.151603754552617,-0.127318286322334,0.123192295722644,3.761961974047645,0.508375669547716,0.053894056716156,0.162552291404774,3.236360475581243,0.356771914995099,0.18121234303849,0.03935999568213,133711714.59773722
200703,-0.097674663942834,0.013788196061719,-0.72818182402431,0.979760538378844,2.072439828404204,0.367867388075607,0.671147891173373,1.05413635244189,2.170114492347038,0.354079192013888,1.399329715197683,0.074375814063046,2248359.5981515697
200400,1.648664986051673,-0.977367089645257,-0.048873255445374,-0.336589197510738,2.432259858224011,0.642847673264762,0.194129734089156,0.925936010684756,0.783594872172338,1.620214762910019,0.24300298953453,1.262525208195494,6500905.1846570885
201700,1.406007186053727,0.136488090176107,-0.114579536518979,-1.23964489536946,2.251144612573751,0.75523443420462,0.063958753158295,1.067555423864049,0.845137426520024,0.618746344028513,0.178538289677274,2.307200319233509,182061314.8871057
200802,1.32018575197767,-0.963197345962788,-0.548368360385212,0.337629662575322,2.021351776820287,0.763795358311401,0.195440437470103,1.123074247378219,0.701166024842617,1.726992704274189,0.743808797855315,0.785444584802897,14676890.614020212
026303,-0.109495719010645,-0.266025846260342,-0.231477408686568,0.293416996312471,0.433766475712508,0.283538983500136,0.141151427061741,2.818631761207519,0.543262194723153,0.549564829760478,0.372628835748309,2.525214764895048,426535.32696456375
026401,-2.50318873498288,-0.053876165207136,0.048860109367526,2.260225983134943,0.126515222082815,0.278650380336341,0.048860109367526,3.133333365614183,2.629703957065695,0.332526545543477,0,0.87310738247924,340993.6349226924
026402,0.072662173572157,-2.758098709438421,0.006032901089762,2.56122636744625,0.594302597851206,0.408054581730926,0.061793667729518,2.647598280551723,0.521640424279049,3.166153291169347,0.055760766639756,0.086371913105473,410453.3403577754
026403,-0.711666869235153,-0.213049325708914,0.1203806934316,0.607449108629463,0.466298961390946,0.501929847286835,0.334442462895268,2.427865634138587,1.177965830626099,0.714979172995749,0.214061769463668,1.820416525509124,379326.62397481006
