make_c,serv_c,prof_c,supp_c,TRACTCE
0.124583158063146,-0.153935000861316,-0.696183129274897,0.541017341828591,030400
-1.042689228533444,0.339371265260155,0.639937043472591,0.145955001185397,060700
-1.385748530202679,-0.157870564805951,1.88182448664053,-0.005660737118241,611700
-0.023895453624096,-0.555378410919862,-1.005744186485831,1.131105307419928,030500
1.153368283665007,-0.577777990511171,-0.314056201771874,-0.185330688016887,030600
0.632572171523638,-0.512450679911973,-0.977688521607837,0.700485339757134,030700
-0.006351552844364,-0.043486562413201,-0.124368218758319,-0.015457406644468,030800
-1.605257275175318,0.498747697923701,0.060207850604007,1.08192020714139,250106
0.262260444405391,-0.109287900089815,-1.388001971117294,0.774034372332203,250104
0.049895538133559,-0.877020539807534,-0.090033183981968,0.624873230706533,023102
0.12308606160002,-0.179844493713735,0.073256852222406,0.427910317600378,023200
-0.742599185997832,-0.335582394834683,1.316492768775035,0.034191594173679,023300
-1.290646298890252,1.357145388406064,-0.022620361320117,-0.111494926147822,022901
-0.115218453212453,-0.280230740324278,-0.216257897499266,0.263194316553975,407000
-0.145509338115425,-0.050066125411915,-0.13696188991538,0.10276145528426,407200
0.033842567238742,-2.063105437342919,-0.15713126490491,2.029819424021435,504316
0.991828643845774,0.058790611395497,0.026707965058062,-0.477612585418059,407300
-1.16551957322011,0.634387702055767,0.145606090851308,0.309303633030921,407400
-0.361681222444074,-1.038598452461326,0.0469493788336,1.096035556696352,407600
-0.106492021705015,-0.682309855654507,0.139998818123327,0.31574265968011,407700
0.003864894875565,-0.073160403299552,0.0752656696024,-0.401692365148052,407800
-0.085049173854988,-0.30720015727821,-0.455723866435689,0.369000237629669,503324
0.038516352984623,-0.355559958017515,-0.921834014634273,0.98420183057982,423700
-0.211328952773242,0.036564119828815,0.067287340011583,-0.059003014442763,423800
-0.010129302343782,-0.290412863498359,-0.049709290653059,-0.064256952568736,503509
-0.025804438700168,-0.088846724038425,-0.594788414606288,0.413071443009926,423901
-0.136608021912865,-0.807322391120548,-0.648448648144052,1.177575692648989,427700
-0.108218987922764,-1.397877616723477,-0.323316195440982,1.595741252597668,503510
-0.083581253787776,-0.59127212198806,0.020160451693169,0.513981561619854,427800
0.088057720261726,0.00776518383224,-0.02711313332447,-0.240380811209245,504317
0.06842969688373,-1.086831882239975,0.832857178318867,0.453811221967902,504319
-1.387683830292204,-0.41904761204167,-0.501744807810149,1.919817846005747,504320
0.107778326517239,0.094563646134761,0.183543358288383,-0.571004470392801,424001
0.019281042880372,0.374645315306657,-0.139077834080798,-0.424137457253974,428100
0.02001826599603,-0.480831878588951,0.170892143608696,0.023707540310906,428200
0.074917711348735,-0.118803805562603,-0.476430625195723,0.057313463002441,503511
0.649332772842351,-0.05177692933102,0.054517352525723,-0.068516410599159,503601
-0.02039237001759,-0.256710259118038,-0.257037171038589,0.330941398994667,504321
-0.168377244066075,-0.183509322898463,-0.269208148829516,0.434567524876183,504410
0.510713268287235,-0.149671328797171,-0.935736914439463,0.510507032671794,428301
0.028517268526804,-0.144905491222632,-0.970554837940543,0.796962237155649,428302
-0.05988588056728,0.573549402497845,-0.294643974363041,-0.409573371129091,428400
-0.014105734861393,0.251862893768323,-0.025941544075691,-0.442703421339098,430900
-0.151887526391747,0.75402240137005,0.017764811828823,-0.130692288690772,201102
-1.405573911114565,0.595785479830996,0.430198962182396,0.26917852189221,022803
0.724066999396331,0.233036161073846,-0.00742977478328,-1.199597925928265,017902
-0.332018327031319,-1.155080616123863,-0.711686293900299,1.837233769652325,047702
-0.410204303137163,-0.287297929220633,0.155312354803106,0.48892995638133,035202
-0.049924617944496,-0.225965101891589,-0.63411280179686,0.673041994399679,020600
0.015776500413699,0.121439544149499,-0.037079553822315,-0.48444712768859,013300
-0.781328327854488,-0.675819548402209,0.025841955472902,1.311341620173377,025403
-0.241845703270947,0.367553071602344,0.130134121259603,-0.143043791165799,022702
0.076209679864934,-0.382795236453278,0.035356347005132,0.177851664391332,431000
0.145370143853549,0.402955357714645,-0.082983735600903,-0.715752938130784,432100
0.128871176911424,0.139481656040784,-0.17361479473615,-0.333799420582362,503325
0.299355800827364,-0.990266928123349,-0.234424751882198,1.087771354491424,503602
-0.234843482576484,-0.17472934272294,0.262871975341828,0.094042001502945,503703
-0.034365449438927,0.042619007279728,-0.275163286897121,-0.221742924993559,503712
0.032175510657046,0.20801895090503,-0.067266118823811,-0.486641004383902,428000
0.159975652851022,0.058590272592282,0.136426289696835,-0.720339251721808,428500
-0.033214483990081,-0.042342507594632,0.415426597921759,-0.605220413559398,428600
0.117527206822461,-0.822458055605554,0.071270271544636,0.642018846866233,430300
-0.311952917877531,-0.973739690899213,-0.667165733259339,1.764769346226396,430400
1.450929132852909,-0.291956609613134,0.123400471171357,-1.307062014048158,430700
-0.233720184880955,0.529482292989178,0.135332098662947,-0.653899286886686,503708
0.060551480944684,0.258555699384352,0.253127925030114,-0.84460607095322,422500
0.006995404868873,-0.010661838044652,-1.44667764178874,0.832255402974186,422600
-0.376451396343429,1.110848173466841,-0.067745104509347,-1.010406993855903,422700
0.048651415682415,0.581973434978425,-1.356967860874404,0.325924500952252,422900
0.074367394922133,0.001558360614139,0.303272941918267,-0.744314816192375,423000
0.357424300136133,-0.860772907419853,0.090201100272583,0.310301184120156,423100
0.351923744445997,-0.062929293367998,-1.897894342048244,1.059793269355472,424002
-0.063432408686626,0.221939601004406,-0.065141854902078,-0.212512564222134,030202
-0.741830319650047,-0.067498343839125,0.383811517919871,0.174519910286853,012000
-0.342590540533123,-0.431213377287492,-0.048445574588478,0.667895325519388,026001
-1.380381024067438,0.380268854060332,-0.390868206615568,1.066908988007298,026003
-1.546108682049288,-1.529622109499996,0.068884744354217,2.810211141122294,026404
0.175340632326171,-0.352784033315508,-0.056612723203614,-0.056833385997662,426200
-0.116470186853133,0.626566335835069,-0.020389054329134,-0.621161414404646,427100
-0.00095728047156,-0.37726786650448,0.065385898237539,0.309161197162585,427200
0.005919739300113,-1.17712985655703,0.493828271433257,0.572958258455914,503401
0.087454072975171,-0.496679438131413,0.132527007436953,0.128789804583315,025401
-0.073220659018829,-0.519006712336141,-0.513053399220478,0.644115383521049,016100
-0.175991456777284,-0.09231887425818,-0.100339468000982,0.210441685456259,011000
-0.604916048979657,-0.436873866114353,-0.425411965913479,1.323691688654792,035100
0.11102356223594,-1.305068451774673,0.080037512487756,0.767039202423998,060502
0.299575134317761,-1.714813273927729,0.099583721509392,1.168935959430419,045100
0.032182516696491,0.103313558214227,-0.361345608523181,-0.22515619379197,016500
-0.073612519248851,-0.133400208121297,0.081609871055129,-0.20186942100328,015300
0.022232340067012,-0.107762809726635,0.439778818362651,-0.683528337627421,013500
0.606793852613718,0.273242669643378,-2.329251554588772,1.269159355931434,023103
-0.749519874693487,0.866966781083675,-0.024939591705127,-0.137561914791596,022801
-0.165015500992338,-0.32157723750685,0.486466243205969,0.075995240809439,018000
0.080038924085812,0.154640388149422,-0.595027781663528,0.183682303695556,013000
-0.036026659392806,-0.392701804098908,0.054643734694848,0.172445151767096,503402
0.025620822054448,0.420131845986745,-0.381455173427265,-0.457743227553082,503507
-1.213316199832171,0.697468075941459,0.749342524422107,-0.311549317762584,508004
-0.297097651696468,0.674513220864446,-0.397331293382421,-0.049994097477057,427300
-0.031012398746631,-0.340159396239377,-0.074448946055283,0.029829601399809,504411
0.448328194967474,-0.448846127401252,0.000330076200271,-0.242262483520503,503322
-0.015016103489847,-0.517207314387712,0.144345369502075,0.316413045271927,010100
-0.276329103053519,0.736551946799284,-0.473274288122853,-0.156917971763604,010200
-0.156565411762221,-0.030220681564898,0.331407256860371,-0.421761146622409,010300
0.854844221417581,0.699215235718076,-1.346271921677443,-0.397184464553616,010400
0.120428907861728,0.166810486661131,-0.514406020718695,0.04287114800357,010500
0.14298129475408,0.181490419441132,-0.494922950017051,0.005244357909442,010600
-0.433244827797345,-0.502892020701041,-0.123226361204824,0.902086842666323,010700
-0.970863980325463,-0.415353218054072,0.230103291222705,0.887789132832261,010800
0.03363072716581,-0.137027930575232,-0.677457786001546,0.571627392443849,010900
0.031918853955721,-0.234917665870549,0.026743121857151,-0.12232688529162,011100
0.097939520494332,0.224100233404627,-0.161294920147503,-0.309781518300087,011200
-0.137117603110427,-0.301047181275026,-0.128571767359143,0.185708965348262,011300
0.014918641392971,0.002345376550611,-0.124663611020468,-0.023201896102024,011700
0.056368497066608,-0.301451887934791,-0.269362872258862,0.327203197524737,011800
-0.471051472041552,0.355647815553859,-0.129908103470969,-0.034294886205085,503508
0.040479501180139,-0.40712041533886,-0.050517018889455,0.451770435506776,423300
0.118683808281747,-0.838149630136272,0.325404202290483,0.720730426156166,503709
0.105786022784636,0.081583501764111,-0.106785448277504,-0.197399730348446,503804
0.098013104811552,-0.66699715993275,0.012111183722189,0.337768764172502,503212
0.267196434082968,-0.654341702694775,0.016233929067259,0.092937017546733,503213
-0.184778853021251,0.172942349443956,0.019792997566001,0.275472530131365,503214
0.079033722269652,-0.069916363302949,-0.162619378667163,-0.295534619920001,503217
-0.229766580742165,-1.072747502164144,1.685220835747578,-0.29350023576641,504001
0.83338391433012,-0.936701394094668,0.059691681142067,-0.051523038493651,504002
-0.058665187444461,-0.417301717252908,0.183598708664211,0.110072472216535,504101
-0.33235575160875,-0.055667711846272,-0.083337285709998,0.304737742051435,503218
0.065702893644657,-0.110778821062088,0.049558268789827,-0.192862150424029,503304
-0.175883525876921,0.08710831207391,-0.094701323078635,0.064600325026616,503305
-0.378858344497752,0.188681174995372,-0.139300939385485,0.059649650365245,503306
-0.063038884315549,0.759023840295896,-0.130290178835809,-0.776408803329483,504102
-1.836464180185309,0.14575866480886,0.136993617510854,1.508564724098368,503313
0.002815867828227,-0.480793180776738,-0.136908967506833,0.396314271797604,503315
0.218125321568152,-0.101883194602612,-0.129725868758487,-0.042993821527552,012700
0.054648498462536,-0.303614104736299,0.087466156973704,0.081989079528419,012800
0.019537067796729,-0.115231485520191,0.117182874447421,-0.360452549374325,013200
0.000846841745051,-0.599554287716683,0.233182014365457,0.055928643810589,013400
-0.106626920964279,0.001936925103608,-0.330369084145601,0.058508963304073,503323
0.028476596173628,-0.177356448782373,0.10120054875319,-0.098972256828225,012100
0.049744406331122,0.146700033057872,-0.587817832219655,0.115463772891807,015100
0.038861571588434,0.097226742541954,-0.573582945809148,0.155543711223653,015200
-0.076045466552676,0.006835266049354,-0.116719901737504,-0.016857699543331,015400
-0.147475717693254,-0.555163772028135,-0.16906965947103,0.753843436127254,503321
-0.715047383589574,0.657984578052865,0.032274801647252,0.286568675301146,504505
0.361621687412157,0.1610586097493,0.089299432509655,-0.933013075773876,503903
0.205046807994444,-0.443092896685025,0.015056685430223,0.195430764849559,386000
-1.118006029292734,0.32410973639783,0.346804751622299,0.455146292637197,354001
-0.006221375551409,-0.010641495956879,-0.067872064783987,-0.351464390762402,318000
-0.69754041784469,-0.270193350703416,0.061500573793096,0.779770065975611,314200
-0.532784233123583,0.634644360326438,-0.075423153264473,-0.149759259284064,355301
1.026386869174493,0.223185245606399,-0.605685063761247,-0.293901110684532,357000
0.333933485449603,0.305139683030944,-0.27348660272058,-0.745744913851315,337100
0.02055010836656,0.182580941571009,-0.036399529592252,-0.269256914864148,363000
-0.162494480887918,-0.009344100438317,-0.055591243854602,-0.009833474336567,321101
0.949556425689657,-0.305001089179255,0.125275147250107,-0.110317991106026,320001
-0.048179347011174,-0.91364395388014,-0.256918003687327,1.000278335422619,307205
0.441008619740952,-0.00441830925364,-0.690501439726094,0.179055483333856,355302
-0.446170639790958,-0.862511025699888,0.110970206179024,0.877568151533552,307101
0.085372412462174,-0.304288190610055,0.207197444323117,0.015180984332978,355304
0.29920283181681,-0.241217937567321,0.082114059155179,-0.146575129908622,341000
1.045877341996695,-0.364192695944297,-0.604204469452886,-0.031662890870825,385100
0.000974393929756,-0.582021203765342,0.617611009465638,-0.228829997799643,392000
-0.009396041926918,-0.065642499854301,0.162045371622257,-0.282100077091778,351200
1.383866929374402,-0.696353884198424,0.084198295917846,-0.079444333888283,365002
-0.06517135058288,-0.143604309991453,-0.103719075551897,0.060236666539405,307201
-0.300772821450937,-0.388219226258299,-0.14974988151988,0.560979600805267,308001
-0.100137733464422,-0.175442529522067,-0.259171697867304,0.349189191640237,307202
-1.617099074385308,-0.326531608229155,-0.025406406541965,2.044029872401071,508102
0.293809055009283,-0.13371464522542,-0.215986543123192,-0.098196361769268,508202
-0.055195099523004,-0.986423572580834,0.005142271642308,0.882172315562412,506606
0.358632415673941,-0.039775982501182,-0.15601194765552,0.009221884728929,504506
-0.486962941289285,-0.389842300143309,0.010993756473248,0.782689208825293,504507
-0.231370378779318,-0.149894909503704,-0.187855086392101,0.445660820366605,506701
-0.181338855671194,-0.117983704075556,-0.47462008319486,0.704535402872734,250801
-1.593575617080656,-1.54186086112566,3.132185937444937,0.296234772649144,252915
-0.008703480312172,0.366470625911924,-0.273286029462168,-0.32900574976274,252314
0.270069615666339,0.216473016791924,0.21786721758535,-0.799733879174987,508203
-0.283805986397667,1.476239848490969,-0.841978986007167,-0.683416483519758,308002
-0.152137587062173,-0.613404564863045,-0.145439336949386,0.823153393919207,506702
1.099193693630054,0.110828518657628,-0.019396145901325,-1.218228981500832,506703
0.066363029085498,-0.000220113522985,-1.255757629075528,0.709674008917693,343002
-0.317471622727173,0.574853826000864,-0.705101515262089,0.081179973041334,348000
-0.184222535363233,0.200788960524566,-0.091923663726314,-0.358562638362493,352101
0.304956026103269,-0.880554361540609,-0.279203405357991,0.772156636428258,359202
-2.063219020197775,1.205679330731755,0.388050104595229,0.572501109017066,504805
-0.489039331322136,2.056273379298101,-2.713664263160878,0.629210677789418,504806
0.440868196418761,0.423211538825171,-0.493294552046796,0.1636365598672,504901
0.20307429057985,0.036051216477307,0.141904392516407,0.128984588758097,505007
0.059152648183342,0.288632456260987,-0.151622507757353,-0.348666726295081,505203
0.089553262180927,-1.062985801663515,-0.145514160112228,0.929073222579677,508204
-0.027492007938014,-0.254892402722326,-0.457037839130689,0.534201751671948,508504
-0.149347542508553,0.011856142746529,0.084110558445223,-0.100027354913089,508505
0.34697835598693,0.110546644116138,0.073701370032325,0.06170392562121,504802
-0.812263029466029,0.077584179054016,0.768402348712469,0.154098199754637,504803
0.390300493761435,0.114227664383867,-3.571515887110531,2.41580204605694,505301
-0.005780082307393,0.567743171716911,-0.012302648328552,-0.830752604115224,505302
0.39721755403912,-0.175384166700964,-0.51923894691854,0.039589708920269,505304
0.282664375450224,0.208017884713257,0.324319722329224,-1.020057119651849,505305
-0.167125238766826,0.320295745464438,-0.555841555981538,0.177085125478485,505401
-0.164238747227175,-0.123176732839711,-0.088190671139715,0.203824096467353,505402
-1.388344081699615,-0.025349709040616,-0.073524627979304,1.30809364315872,384000
-0.384319734965128,-0.00131594187328,0.500390297286575,-0.020303068090251,305000
0.025803396105471,-0.531209613239672,-0.002087278997638,0.319316490620507,508601
0.177422993429409,0.754737051526152,0.507682344959319,-1.704947140973611,505403
0.135236843065281,-0.244629331532124,-0.179085085198257,0.080650524762118,505500
-1.888901476149883,0.439385752073251,0.030521045835746,1.20651004642335,505600
-0.618119465735819,0.600971585104024,-0.07697783449352,0.044396164287873,505800
0.211275125623817,-1.047530501719706,0.134336176148714,0.582475573044386,506803
0.109721485964667,-0.198094559697095,-0.448564185456786,0.412013602976662,507806
0.10716020199249,-1.035088041105689,0.022225940301792,0.760336334664583,507807
-0.460875250776408,-0.181705465381521,-0.583552458744358,0.762426030749386,508301
0.21765160867698,-0.651264439037814,0.182647298639735,0.119901107394713,508303
0.001230353344767,-0.049975957750308,-0.50898358392618,0.328971191059661,505900
-0.389264129133423,-0.290023500542202,0.404291047226947,0.265459069443704,506000
0.355864378830765,-0.651968686096017,0.027390950880784,0.201932270519858,506101
0.134464513418113,-0.532612793183768,0.239426690255189,0.143335311804586,506102
-0.445636028018919,-0.842204948722222,1.260366867600082,0.029584329841347,507808
-0.063618341418611,-0.526367174145642,-0.074462682639684,0.561823334963827,410000
-0.02186554857332,-0.067460885175203,-0.112637758769301,0.049168498405368,506103
0.017121630935311,-0.136177906305757,-0.389384961012879,0.38230254205347,506203
-0.046784970500069,-0.505423779199657,0.136523443467854,0.215047484977521,506204
0.141152158812129,-0.012168538255872,-0.289993599881588,-0.005870757818658,506301
0.175898233146872,0.383830628947648,0.017584107973044,-0.879577996238001,430200
0.066048136192805,-1.001021430277263,0.138024154462438,0.760176215819388,407900
-0.004838947027996,-0.213942178776065,-0.675529655267124,0.594558282217217,436601
0.424636566223285,0.02432282173613,-0.015845313294087,-0.388535378739306,401400
-0.044886122623582,0.203183066200942,-0.348905368390833,-0.085650157799477,400500
0.058286749683385,0.323310986622369,0.319945534483359,-0.439949783053981,451102
0.212995731707603,-0.158012334324819,0.165431849625883,-0.373007036923753,507903
0.019466904349079,-0.423804871776325,0.074399723865812,0.256086247598155,508401
0.157783985623076,-0.05319533088534,-0.183653230352467,-0.03295568559801,508404
0.687121627530332,-0.157349189485727,-0.365205837497114,0.016936150391237,451101
-0.427875105121986,-1.075557364193523,-0.435133884430052,1.649465632893377,432800
0.076461530415577,0.131602406626513,0.386822593071779,-0.139163530393925,441503
0.167442054864889,0.366348621269901,-0.948717542965421,0.127069013194381,435400
0.027800816096523,-0.37743115718813,-0.583201153318751,0.522510111267338,438000
-0.8665025054907,0.146441603619268,0.122595589589873,0.611276043979475,451201
-0.127253141820448,1.002039345012363,0.871551556181694,-1.513256666773208,451202
0.193460915058655,0.228711498099278,-0.133043997200218,0.042371245086152,409000
-0.109138523420591,-0.297339020434133,-0.0265447547787,0.281304989445934,508503
-0.130490983715985,0.329193130457436,-0.304587762440031,0.467390416519932,401500
-0.056401327728411,-0.888270779997954,-0.493627368839197,0.985803852591572,507904
-0.1060472260617,-1.369378116236177,-0.056366457755486,1.192137666201856,504412
-0.000699758979312,-0.725179534759202,0.070562742729258,0.694838525029695,504413
