TRACTCE,make_sqm,make_dec,serv_sqm,serv_dec,prof_sqm,prof_dec,supp_sqm,supp_dec,make_c,serv_c,prof_c,supp_c,make_15,serv_15,prof_15,supp_15,make_02,serv_02,prof_02,supp_02
507906,0.000035069869545,4,0.000009118166082,0,0.000027354498245,3,0.000068035546918,1,0.765468300897747,-0.858950157919406,0.419417025114316,-0.337218607334968,1.171605430630517,0.247181532834723,0.823501541802417,1.720717140459076,0.40613712973277,1.106131690754129,0.404084516688101,2.057935747794044
508001,0.000142683089998,7,0.000338211768884,7,0.001620598059236,9,0.000510400312678,8,-0.106215753009907,-0.162646552731466,0.168475005193947,-0.054011551582055,0.254730843855449,0.489958212082491,2.607190593936018,0.689836768877524,0.360946596865356,0.652604764813957,2.438715588742071,0.743848320459579
506601,0.000020341445918,3,0.000808572475237,8,0.000062931348309,5,0.000259989105638,6,-0.042823564377381,-0.230872471768643,-0.25367338659382,0.382327055878714,0.082348602453147,2.656162635565787,0.229577798650725,0.796812138885691,0.125172166830528,2.88703510733443,0.483251185244545,0.414485083006977
506603,0.000014658050787,2,0.00004165972329,1,0.000006171810858,0,0.000059403679506,0,-0.384310602201625,0.29561060282523,-0.246229359693886,0.170614713419877,0.560739257368859,1.293190239455662,0.212757944587707,1.720380317320529,0.945049859570484,0.997579636630432,0.458987304281593,1.549765603900652
506605,0.001125080021898,9,0.000150997581886,3,0.00011250800219,6,0.000180604950884,2,1.057329726063705,-0.579980746021433,0.122489698632321,-0.028196946011013,3.343275572236971,0.364099474127663,0.301273278137875,0.406298100914856,2.285945846173266,0.944080220149096,0.178783579505554,0.434495046925869
508101,0.007683504256519,9,0.000623507697991,9,0.000301928879209,8,0.000406224712328,8,3.886303221308251,-0.859097761349594,-2.241150611704243,-0.434511731982492,3.974203287069668,0.261694056272086,0.140729075536746,0.159068234429761,0.087900065761417,1.12079181762168,2.381879687240989,0.593579966412253
450701,0.000001449591908,8,0.000002813695062,7,0.000001215427061,8,0.000001126221405,5,-0.17696763379165,-0.0118671698889,-0.033687657215757,0.295455929982371,1.023391080148953,1.611885530964942,0.77323803918602,0.601930053653853,1.200358713940603,1.623752700853842,0.806925696401777,0.306474123671482
403400,0.000273607280414,8,0.000316185935003,6,0.00100296386365,9,0.00656263226192,9,-0.147547562773919,-0.026930404412515,-0.204934519131336,-0.018167237062172,0.156439852656539,0.146697797385657,0.516765453343553,2.840692318673755,0.303987415430458,0.173628201798172,0.721699972474889,2.858859555735927
403600,0.000010263688656,0,0.000056450287606,0,0.000084675431409,2,0.00092116605684,5,0.015765425919258,-0.112227202205754,0.082908846507776,-0.401919085589784,0.044621910180952,0.199146255198825,0.331734426758464,3.031858956038496,0.028856484261694,0.311373457404579,0.248825580250688,3.43377804162828
435300,0.00001086474266,1,0.000078381357762,2,0.000033370281027,3,0.000418292592411,7,-0.258274128169424,-0.523948248908124,-0.032877317233656,0.47760857207522,0.093661197409946,0.54829506990896,0.259231971938465,2.729900474829992,0.35193532557937,1.072243318817084,0.292109289172121,2.252291902754772
450602,0.000095853362111,8,0.000907551212068,9,0.001140590678006,9,0.000212131853397,8,-0.572181968314311,-0.608003348175507,1.308059569159442,-0.063615852713618,0.18970251262048,1.457465122433613,2.034154745704185,0.317832275954286,0.761884480934791,2.06546847060912,0.726095176544743,0.381448128667904
409800,0.000008939718184,1,0.000013968309663,1,0.000002234929546,0,0.000198349997209,5,0.041684357035997,-0.144454194049095,-0.434830999966668,0.101535704772843,0.186519584556378,0.236486178048605,0.042019694056072,3.132991298652872,0.144835227520381,0.3809403720977,0.47685069402274,3.031455593880029
440306,0.000042976485795,2,0.000932145157408,7,0.000060759859227,3,0.000492006664959,5,0.067687218558259,-0.523933899381282,-0.065097193073761,0.372469080884539,0.131160716589112,2.308435398526827,0.167100626217163,1.13676382689062,0.063473498030853,2.832369297908109,0.232197819290924,0.764294746006081
450601,0.000003688523262,7,0.000007337170596,6,0.000005602567765,7,0.000002033672285,1,0.280113178215671,0.547546656928674,-1.07553620678275,0.149003241489681,0.921637904458601,1.487639547382676,1.261488678392762,0.384693767259652,0.64152472624293,0.940092890454002,2.337024885175512,0.235690525769971
435700,0.000038323661453,4,0.000482427267698,7,0.00000676299908,0,0.000081907433301,1,-2.790343694038542,2.632581919916663,0.046630979840277,0.115275815777921,0.293233625535613,2.995297189784548,0.046630979840277,0.474456576375072,3.083577319574155,0.362715269867885,0,0.359180760597151
400600,0.000144385517432,3,0.00006715605462,0,0.000664844940733,7,0.000177963544742,0,0.240646541623026,-1.48988315432433,2.415705830247002,-0.968390661423321,0.638562271968493,0.241005022215139,2.649649497803271,0.595850143818434,0.397915730345467,1.730888176539469,0.233943667556269,1.564240805241755
442000,0.000002091795048,1,0.000013658191198,3,0.000015996079782,6,0.000012181629988,1,-0.002797451782809,-0.870608862237843,0.274312350332561,0.486238695136944,0.222047124471879,1.176469053821631,1.530128915207106,0.978943902052738,0.224844576254688,2.047077916059474,1.255816564874545,0.492705206915794
426100,0.000007557034875,2,0.000014785503016,1,0.000043370808848,6,0.000185311637804,7,0.011956550092372,-0.16353624246694,0.284599257675492,-0.469180752543317,0.140377959581044,0.222866555229052,0.72599471405779,2.606012967244627,0.128421409488672,0.386402797695992,0.441395456382298,3.075193719787944
400100,0.000001595738388,1,0.000087475477098,7,0.000011605370096,5,0.000020164330542,2,-0.259301300838805,0.177810271939044,0.13478729296225,-0.153485889376743,0.061576093340941,2.739037990171596,0.403550483131545,0.589061482187578,0.320877394179746,2.561227718232552,0.268763190169295,0.742547371564321
433700,0.000081584150764,6,0.000407158285122,7,0.000009149624385,1,0.000542877713495,7,0.092340692597548,0.440973726006015,-0.053660399959381,-0.711308412530267,0.365523727976786,1.480247549631707,0.036940390378964,1.841357729673091,0.273183035379238,1.039273823625692,0.090600790338345,2.552666142203358
437500,0.000003157239061,0,0,0,0.000022100673427,1,0.000265208081127,2,-0.21932957587516,-0.063033878138736,0.099910848348565,-0.241442104567151,0.050684669716407,0,0.319715063470114,3.223163124149923,0.270014245591567,0.063033878138736,0.219804215121549,3.464605228717074
441100,0.000006271025004,6,0.000003234528686,1,6.60107895e-7,0,0.000019209139749,4,-0.138590138627505,-0.850077492373266,-0.2667242580123,1.15378320095001,0.995469692857076,0.416640817056418,0.09442627877769,2.308467714278805,1.134059831484581,1.266718309429684,0.36115053678999,1.154684513328795
451503,0.000213559712227,8,0.000296589933092,8,0.000026180700273,4,0.000207949562168,7,0.14795586691043,0.214994869250279,-0.211349245209438,-0.083319122797747,1.337973401780051,1.507807350291808,0.14780796904146,0.986307969170357,1.190017534869621,1.292812481041529,0.359157214250898,1.069627091968104
408100,0.00000235050124,2,0.000009961648112,2,0.000014214936071,6,0.000076447254616,7,-0.129235475283945,-0.020180570763033,-0.528406795427192,0.26204226007052,0.106437806404455,0.366039475588275,0.580054472295778,2.620738587850473,0.2356732816884,0.386220046351308,1.10846126772297,2.358696327779953
450742,0.000017866946037,6,0.00000690033778,1,0.000005052033017,3,0.000012198811432,1,-0.142390578747416,0.278930325667324,-0.047629822745768,0.125706464343038,1.982796170137454,0.621383036749413,0.505222127946908,1.024876753761957,2.12518674888487,0.342452711082089,0.552851950692676,0.899170289418919
404502,0.00003842390884,6,0.000244219759579,7,0.000179094490358,8,0.000101595419985,5,-0.057285324474083,-0.341929024170013,0.350034640402641,-0.008134292143505,0.318053626844691,1.640366552938299,1.335886227216164,0.636647910236715,0.375338951318774,1.982295577108312,0.985851586813523,0.64478220238022
440301,0.001239292248833,9,0.001860455112021,9,0.000060902895301,7,0.000155640732437,7,-1.02948358072888,1.786147052311689,-0.386787339975647,-0.132747608848895,1.742551213022315,2.122718038369295,0.077168168791407,0.165676710116146,2.772034793751195,0.336570986057606,0.463955508767054,0.298424318965041
406800,0.000012056150503,1,0.00007891298511,2,0.000065760820925,4,0.000227970845872,3,-0.002109537582857,-1.135867873023164,-0.022536245448321,0.910666576384495,0.146133577643886,0.776159763851831,0.718285368479864,2.091929505621114,0.148243115226743,1.912027636874995,0.740821613928185,1.181262929236619
430500,0.000015727013228,3,0.000062908052911,4,0.000016494184605,3,0.001804770664307,9,-0.000119675184199,0.013965423743014,-0.072546729689856,-0.406352437312836,0.03859934871195,0.125285631172933,0.036479847454292,3.353375034658013,0.038719023896149,0.111320207429919,0.109026577144148,3.759727471970849
422000,0.001133745243723,9,0.001133533684618,9,0.000745322726933,9,0.000470930567741,9,0.098539579847605,0.160255767446103,-0.078273464435003,-0.023482655521086,1.517609701259614,1.231233272910895,0.899036694762188,0.477230152840855,1.419070121412009,1.070977505464792,0.977310159197191,0.500712808361941
442200,0.000295108801636,9,0.000165850196088,7,0.000055124993542,7,0.000133773152432,7,0.235416760040539,-0.010563141366557,-0.078659557865411,0.128478567040166,2.117525813702212,0.965659099249294,0.356437624168509,0.726677797416512,1.882109053661673,0.976222240615851,0.43509718203392,0.598199230376346
436402,0.000009151460982,3,0.000008682155291,1,0.000002111875611,0,0.000030270217095,1,0.717790208116927,-1.530969687914936,-0.020834090892695,0.725460837203831,0.84979717262836,0.654204754227916,0.176718339488154,2.127976188106992,0.132006964511433,2.185174442142852,0.197552430380849,1.402515350903161
431100,0.000041718288607,3,0.000449743501567,6,0.000164838115959,6,0.000191293616051,3,-0.707321141342964,1.168089861650058,0.247079181970557,-0.827263482121713,0.22951089336169,2.007719389147339,0.817189728341378,0.796716249289674,0.936832034704654,0.839629527497281,0.570110546370821,1.623979731411387
980501,0.000002508748239,0,0.000014425302377,0,0,0,0.000153033642604,4,-0.727005045725481,-1.087729947055328,0,1.487349427240516,0.068826414965453,0.321132522220984,0,3.178420568042413,0.795831460690934,1.408862469276312,0,1.691071140801897
510400,0.000081581249391,6,0.000316347434688,7,0.000253547480121,8,0.000451924906697,8,0.258849970197053,-0.482124988494728,-0.754771478360048,0.720985654884821,0.34476359379437,1.084817446537855,0.965558927245911,1.445851543280019,0.085913623597317,1.566942435032583,1.720330405605959,0.724865888395198
510700,0.000245405006603,8,0.001147303067591,9,0.001297041715688,9,0.000382665434024,7,-0.284749229751086,0.004147840042571,0.278959457301302,-0.047989789972495,0.372449982699447,1.41294088328679,1.773890965228133,0.439673360669239,0.657199212450533,1.408793043244219,1.494931507926831,0.487663150641734
421200,0.000040576383932,4,0.000065659966726,2,0.000033936612016,3,0.000056806937504,0,0.295225830566575,0.144635476324229,-0.182830851485809,-0.299291646637324,0.960540931704196,1.261259616259226,0.72393480396229,1.018052772047354,0.665315101137621,1.116624139934997,0.906765655448099,1.317344418684678
422800,0.000161561408917,5,0.003351175284954,8,0.000308435417023,6,0.00205378821335,8,-0.03473044691445,-0.209070485072154,-0.187764704342714,0.246322115636362,0.12823221438251,2.1583305183236,0.220603393794378,1.234074976323831,0.16296266129696,2.367401003395754,0.408368098137092,0.987752860687469
405000,0.000032489424073,2,0.000419863326482,6,0.000038737390241,2,0.000298652782825,4,-0.211878768417207,-0.253102502690054,-0.667772547901771,0.915794129740611,0.191831851205136,2.011629261375474,0.206109258819341,1.334970441037683,0.403710619622343,2.264731764065528,0.873881806721112,0.419176311297072
400900,0.000401601305557,7,0.000166343736029,2,0.000033268747206,1,0.000304171403025,1,0.256363797481189,-0.537364275471339,0.025830729052715,0.50552928545985,2.068360222442779,0.695182465654691,0.154403075271656,1.185975782714332,1.81199642496159,1.23254674112603,0.128572346218941,0.680446497254482
400700,0.000132927623071,6,0.000186325899005,4,0.000146561225437,6,0.000235179640817,3,-0.386699324364263,0.214553153823516,0.457029738209394,-0.269836459982457,0.884229797127078,1.005737003564893,0.878531690961637,1.184338939112278,1.270929121491341,0.791183849741377,0.421501952752243,1.454175399094735
400800,0.000604689812737,8,0.000224967536966,3,0.000085974854892,4,0.000484325015889,5,0.63526281863223,-0.233045038589927,-1.011059044614604,0.700033247943853,2.014106056366215,0.608038156866014,0.258053392360729,1.221273584205367,1.378843237733985,0.841083195455941,1.269112436975333,0.521240336261514
451602,0.000050779880436,6,0.000389976205962,8,0.00008662450192,7,0.000585130256265,9,-0.105321514466208,0.153451614265987,-0.097286616758533,-0.206171602961919,0.212839323069256,1.326354459222485,0.327181985341134,1.856688849885715,0.318160837535464,1.172902844956498,0.424468602099667,2.062860452847634
400200,0.000032347794025,2,0.001132172790879,7,0.000597582931727,8,0.000582260292452,5,-0.034670815838513,0.74610138266162,-0.878230836165388,-0.137423828554142,0.064340452189019,1.827315130310207,1.071090240644974,0.876764572208849,0.099011268027532,1.081213747648587,1.949321076810362,1.014188400762991
509105,0.000055947562445,5,0.000348886484912,7,0.000095550893165,6,0.001057974692084,9,-0.5705585579946,-1.362000928752644,-0.509740989697597,2.177933116828536,0.167408663024583,0.847114667636793,0.257643949032794,2.396615789252951,0.737967221019183,2.209115596389437,0.767384938730391,0.218682672424415
509106,0.000370653365124,8,0.000233562394462,4,0.000152323300736,6,0.000294491714756,4,0.969400336820072,-0.809747379088659,0.314164308549884,-0.310029305761367,1.644435950798989,0.840839744172817,0.608981073276407,0.989118842331723,0.675035613978917,1.650587123261476,0.294816764726523,1.29914814809309
509108,0.000539994012791,9,0.000443783201523,8,0.00369848226738,9,0.000207156611648,6,-0.968513320604368,-0.007130589200317,0.964943585053287,0.077689213836143,0.514987152892323,0.343431088561278,3.178479605340534,0.149565913620957,1.483500473496691,0.350561677761595,2.213536020287247,0.071876699784814
435200,0.000006435083015,1,0.000035607459352,2,0.000004290055344,0,0.000102961328247,4,0.091419933422957,0.606873849694727,-0.051038474782741,-0.999649239543198,0.200990931634028,0.902453001288929,0.120746247287563,2.434573131541814,0.109570998211071,0.295579151594202,0.171784722070304,3.434222371085012
410300,0.000050151941751,2,0.000006917509207,0,0,0,0.000378733629083,3,-0.285168602442656,-1.768836018762496,-0.579773436987275,2.369366069894001,0.536613884140374,0.06005998172663,0,3.067851975877393,0.82178248658303,1.828896000489126,0.579773436987275,0.698485905983392
409900,0.000006925337581,3,0.000021237701916,2,0.000008541249684,2,0.000101340773275,6,-0.016327860825277,-1.043436774314956,-0.715728198411895,1.43001098804564,0.233929244844956,0.582119822888873,0.259988073591081,2.59151760348318,0.250257105670233,1.625556597203829,0.975716272002976,1.16150661543754
510801,0.00169083026888,9,0.000153090533641,6,0.000604616482566,9,0.000420998967514,8,0.644617337650956,0.071945035747926,-0.595131394747229,0.210121560248452,2.747595182155924,0.201865622926215,0.885362559739721,0.517916970727171,2.102977844504968,0.129920587178289,1.48049395448695,0.307795410478719
510802,0.000005350571234,0,0.000301772217574,5,0.000029963198908,2,0.000312473360041,4,-0.246887942198332,0.755756682756726,0.109963951384621,-0.886725419246626,0.038410128615399,1.757867603550749,0.193830549187812,1.698184948755855,0.285298070813731,1.002110920794023,0.083866597803191,2.584910368002481
510803,0.000015800239,1,0.000059250896251,2,0.000116526762626,6,0.000576708723507,7,-0.071099803692928,0.025608841273209,0.054180004392221,-0.382515585523214,0.095896958640812,0.291808137437867,0.63731669648027,2.649867002300268,0.16699676233374,0.266199296164658,0.583136692088049,3.032382587823482
510900,0.000006657705871,1,0.000066577058705,3,0.000059314106847,5,0.00013012788747,3,-0.07913172984491,0.318177861116885,-0.589797704584702,0.005461246415182,0.118186372702774,0.959022288860702,0.948831801266144,1.748797635387467,0.197318102547684,0.640844427743817,1.538629505850846,1.743336388972285
511000,0.000026676830654,4,0.000153014273939,5,0.0000880838748,6,0.000172141058181,5,0.094757185580993,0.211369911795861,-1.45401566566917,0.799099251684976,0.28276710473364,1.316096990879192,0.841355430184509,1.381355624635682,0.188009919152647,1.104727079083331,2.295371095853679,0.582256372950706
421300,0.000049707028274,4,0.000367832009226,6,0.000245823848918,7,0.000377773414881,6,-0.010591351901042,-0.680860710865437,0.16945130941411,0.374828242161547,0.222625372191858,1.336803812024752,0.992131665212813,1.280898242211366,0.2332167240929,2.017664522890189,0.822680355798703,0.906070000049819
450741,0.000190698365933,8,0.000139686553046,5,0.000059116493439,6,0.000501059956489,8,-0.256839428340139,-0.202885021018308,-0.208092602517348,0.580091509531047,0.998498846661555,0.593494219856456,0.278931587952513,1.986171158358216,1.255338275001694,0.796379240874764,0.487024190469861,1.406079648827169
423200,0.000026274868509,1,0.000543013949193,5,0.00025399039559,6,0.001274331122702,7,0.0081976779685,0.079739151261005,-0.545502243969333,0.079305017322436,0.05840905570659,0.979516862731591,0.508797965605883,2.144609880697429,0.05021137773809,0.899777711470586,1.054300209575216,2.065304863374993
511100,0.000013673958479,3,0.000089792327344,4,0.000052872639451,6,0.000176394064377,6,-1.038259943532701,0.614572722749752,-0.705752294604993,0.829844083768851,0.191629710160663,1.021101963300277,0.667710206918406,1.871453031184505,1.229889653693364,0.406529240550525,1.373462501523399,1.041608947415654
511400,0.000008460911567,1,0.000013667626378,0,0.000096324223996,6,0.000223237897505,5,-0.259594447375703,-0.088276330565864,-0.126873155242066,0.125179581367285,0.115464504725377,0.151351153951107,1.184555184818794,2.306352279947278,0.37505895210108,0.239627484516971,1.31142834006086,2.181172698579993
512024,0.000144298037341,7,0.000259736467214,6,0.000013175038192,1,0.000168138582641,4,1.022286156103189,-0.913292414882149,-0.083504029217462,0.016376939678007,1.149504406429985,1.678975823573374,0.094578089515275,1.014014061004447,0.127218250326796,2.592268238455523,0.178082118732737,0.99763712132644
512025,0.000015966298453,2,0.000032730911829,1,0.000003991574613,0,0.000224326493267,4,0.041379790954226,0.13079948608873,-0.089845248123862,-0.447954021431835,0.268760208294493,0.447074734293616,0.060547109590882,2.858694012814732,0.227380417340267,0.316275248204886,0.150392357714744,3.306648034246567
512026,0.000012690776523,2,0.000194894068028,6,0.000022208858915,3,0.000099260002089,3,0.071098276553952,0.287078630816458,-0.015865150283288,-0.513064113907033,0.1798398198202,2.241081136328376,0.283603995695252,1.064874239560748,0.108741543266248,1.954002505511918,0.29946914597854,1.577938353467781
406000,0.000509072330115,9,0.000532728107536,8,0.000110235922785,7,0.001007736118163,9,0.256650522386762,0.572799402449291,0.085507583978872,-0.978940612478721,1.099096785228166,0.93330448712457,0.214470727602734,1.647136717802167,0.842446262841404,0.360505084675279,0.128963143623862,2.626077330280888
423902,0.000054983093676,1,0.001364874443013,6,0.000310492764287,5,0.008192480957704,9,-0.01817034430298,0.059284936489478,-0.005182256794576,-0.447153684214915,0.025837947665078,0.520454587413357,0.131482745416653,2.914544304492618,0.044008291968058,0.461169650923879,0.136665002211229,3.361697988707533
443200,0.000001610804264,2,0.000002928735026,1,0.000001903677767,2,0.000006077125178,0,0.141710799913773,0.34431897429276,-0.528459337415992,-0.193269997637742,0.599916792432796,0.885094467550334,0.6388959330163,1.713455417433084,0.458205992519023,0.540775493257574,1.167355270432292,1.906725415070826
404200,0.00001064762985,2,0.000190923017994,7,0.000052870989598,6,0.000337786877989,8,0.020721472751171,-0.682129535757671,0.082185800327246,0.326481304467257,0.083835523126704,1.219817111819214,0.375129320773365,2.013465937679343,0.063114050375533,1.901946647576885,0.292943520446119,1.686984633212086
509109,0.000512792617438,9,0.000143104916494,5,0.001241196642395,9,0.000195099702821,6,0.219177146429543,-0.054096680459227,-0.248868797406567,0.100237881357877,1.142889611252319,0.258808402789171,2.492823619103956,0.329189146297509,0.923712464822776,0.312905083248398,2.741692416510523,0.228951264939632
509201,0.000245764269163,8,0.000805068005428,8,0.000582740019664,9,0.000223594811893,5,-0.474399196594144,0.634038256016669,-0.391755313904154,0.170458523593826,0.617066838402753,1.640239739698645,1.318489717994076,0.425012366091295,1.091466034996897,1.006201483681976,1.71024503189823,0.254553842497469
400300,0.000093198396633,6,0.000875883960593,8,0.000219875828951,7,0.00038727100737,6,-0.293773953370024,0.072356337879627,-0.067309367133192,0.178826611883285,0.27571063733219,2.102582046852349,0.586153022710994,0.8673341477812,0.569484590702214,2.030225708972722,0.653462389844186,0.688507535897915
512027,0.000048203829908,5,0.001810512897158,9,0.000298404661338,8,0.000365545710139,7,-0.055788118442984,0.26835895379638,-0.166269881115743,-0.181193809584363,0.089101712367697,2.715610161031294,0.497048246341162,0.511531727240354,0.144889830810681,2.447251207234914,0.663318127456905,0.692725536824717
427900,0.000044843033895,3,0.000184220031134,3,0.00006302264223,3,0.000391467566161,5,-0.164108823316569,-0.150638542683937,-0.382535006358679,0.429682520644374,0.305905347011791,1.019741817401076,0.387415618956693,2.021688521556043,0.47001417032836,1.170380360085013,0.769950625315372,1.592006000911669
421500,0.000040148271013,5,0.000040775587748,2,0.000045794121625,4,0.000045794121625,0,0.585523320655433,-0.53417866747347,0.234109613733768,-0.251641352573508,1.085204855600747,0.894347727892906,1.115431878579368,0.937089330813458,0.499681534945314,1.428526395366376,0.8813222648456,1.188730683386966
407500,0.000226519640686,6,0.000062697400547,1,0.000008089987167,0,0.00034180195782,2,-0.2439802528346,0.104708806592369,0.022214366400801,0.194669100218427,1.65270517961348,0.37119349465857,0.053189486146927,1.887949828747853,1.89668543244808,0.266484688066201,0.030975119746126,1.693280728529426
451401,0.000049853787919,7,0.000334085124237,9,0.000035825665777,6,0.000102297383003,6,-0.223332723616529,0.34377955654819,-0.183362983214713,-0.005931404819069,0.445287557177795,2.421368192603491,0.288353419318229,0.691724726460806,0.668620280794324,2.077588636055301,0.471716402532942,0.697656131279875
443103,0.000002899224097,4,0.00001108147877,4,0.000005605166587,5,0.000056244947476,8,0.045819308532742,0.0066460343154,0.078964313566037,-0.474154784628437,0.178279127124831,0.552939644851113,0.310595869403421,2.618355478812409,0.132459818592089,0.546293610535713,0.231631555837384,3.092510263440846
430600,0.000020344165705,4,0.000015921520987,1,0.000011498876268,2,0.000057936645813,1,-0.019891402428942,0.12193510833053,0.010765239080036,-0.232865081283739,0.897479172551612,0.569941583916303,0.45711801065183,1.934925382160534,0.917370574980554,0.448006475585773,0.446352771571794,2.167790463444273
451300,0.000184649583338,9,0.000129585565098,9,0.000050573819327,8,0.000026862418054,5,0.254888019700862,0.603740964849752,0.040886204930837,-0.575351632562383,2.198320123693438,1.251873734159147,0.542571270796425,0.242110757218594,1.943432103992576,0.648132769309395,0.501685065865588,0.817462389780977
421600,0.000028501095813,3,0.000034501326511,1,0.000026251009302,2,0.000086253316278,1,0.360713213006229,0.396178385168612,0.193331756371157,-1.101789685962245,0.757237629609229,0.743819773691338,0.628499697419881,1.734893460190587,0.396524416603,0.347641388522726,0.435167941048724,2.836683146152832
408300,0.000016431677967,2,0.000012488075255,0,0.000011830808137,1,0.000136054293571,3,0.078969649678676,-0.370086790506872,0.188569972240128,-0.170216393239181,0.433363347017608,0.267255755118126,0.281172673981151,2.716494890082808,0.354393697338932,0.637342545624998,0.092602701741023,2.886711283321989
450607,0.000672603383564,9,0.000483213521402,9,0.00036489666003,9,0.000362617350967,9,1.067138028954272,0.317364257062722,-1.091851386517286,-0.292571480829253,1.665316788068006,0.97081882224112,0.814134461797149,0.67969296086339,0.598178759113734,0.653454565178398,1.905985848314435,0.972264441692643
513500,1.6896121e-8,2,1.15673445e-7,4,8.08414414e-7,9,2.3394629e-8,0,-2.134895096494553,-0.512274938305915,3.485843331514787,-0.527898315351481,0.081696583532106,0.453849484556891,3.522405620333804,0.085636602066363,2.216591680026659,0.966124422862806,0.036562288819017,0.613534917417844
401800,0.000013396359208,0,0.000020094538812,0,0.000003349089802,0,0.000509061649912,2,0.003246856559316,-0.278473734445995,-0.12363044771974,-0.032510047965817,0.114429192979373,0.139280203022491,0.025778953408633,3.291901338600097,0.111182336420057,0.417753937468486,0.149409401128373,3.324411386565914
509202,0.000756429980216,9,0.000144508178807,4,0.00049810562518,8,0.000173921347945,4,0.123260778199359,0.002983182578618,-0.025034644329899,0.212412243516953,2.242405167989793,0.347615455212909,1.330623645108949,0.390323432146379,2.119144389790434,0.344632272634291,1.355658289438848,0.177911188629426
509302,0,0,0.000206842069396,4,0.000026566871299,2,0.000357703945699,6,-1.460281124117658,0.593769300760559,-0.536850247925291,1.094082165396738,0,1.324018923007277,0.18885255755538,2.13621091871161,1.460281124117658,0.730249622246718,0.725702805480671,1.042128753314872
101200,0.000012176363341,6,0.000124784126643,8,0.000030582493973,8,0.000069754515574,7,-0.110493557505781,-0.094583434080465,-0.232503744429169,0.281496454165213,0.239270350117073,1.989719824218015,0.541542596426705,1.037695640057132,0.349763907622854,2.08430325829848,0.774046340855874,0.756199185891919
117000,0.000099540146115,7,0.000292489342388,8,0.000093769702862,7,0.000201965513856,7,0.328609300580608,0.057654308958464,-0.064647862250844,-0.40621043961003,0.674874217849508,1.609147690801624,0.572895671451428,1.036640473420007,0.3462649172689,1.55149338184316,0.637543533702272,1.442850913030037
110100,0.000022941856516,7,0.000145739614147,8,0.000088237909675,8,0.000196035222661,8,-0.307388785892134,-0.027598122328122,0.038191308653263,0.101785479436418,0.23617739602918,1.21744312959048,0.818565468624781,1.527813206915777,0.543566181921314,1.245041251918602,0.780374159971518,1.426027727479359
133000,8.40917415e-7,8,0.000001076998638,7,4.46798348e-7,7,7.66776204e-7,6,-0.113320847940473,0.536525969876343,-0.640208963173374,0.222326627844528,1.252179765479737,1.301337024626341,0.599533329522773,0.864387226796949,1.36550061342021,0.764811054749998,1.239742292696147,0.642060598952421
114100,0.000015471796727,6,0.000091424253385,7,0.000017645520234,6,0.000021992967248,2,-0.286062752115259,0.498737287397182,-0.050251994940861,-0.201238326721496,0.492340090124821,2.36073462205588,0.505996315858459,0.529827695468175,0.77840284224008,1.861997334658698,0.55624831079932,0.731066022189671
120000,0.000020011011614,6,0.000129679202714,7,0.000040806768782,7,0.000203837657519,8,-0.145698539725051,-0.023104605430401,-0.151916938195377,0.075994013204021,0.236629323690928,1.24431732290649,0.434830664858855,1.824779179763343,0.382327863415979,1.267421928336891,0.586747603054232,1.748785166559322
124200,0.000014748096211,6,0.000055522244559,7,0.000033737474993,8,0.000049931462989,6,0.20891639470456,-0.553036466372604,-0.024538888587463,0.249843295019083,0.446736011852315,1.364719234123946,0.920907509056057,1.145026849781501,0.237819617147755,1.91775570049655,0.94544639764352,0.895183554762418
114200,0.000015605229706,5,0.000025414231236,3,0.000014044706736,4,0.00004837621209,3,0.332321406778692,-0.266251055913319,0.360402069755924,-0.525156185905103,0.7034682607191,0.92963532060486,0.570526018433737,1.650944904826793,0.371146853940408,1.195886376518179,0.210123948677813,2.176101090731896
108100,0.000018768494382,6,0.000084018338134,7,0.000056158854285,8,0.000131232831815,8,0.116791731423485,0.602129491007725,-0.384626292631621,-0.622885779018266,0.301598115502987,1.095555977943208,0.813215908209985,1.596496857735416,0.184806384079502,0.493426486935483,1.197842200841606,2.219382636753682
128100,0.00000367237779,3,0.000052709422397,6,0.000010477077812,5,0.00002721880009,4,-0.05583268886949,0.246601342977746,-0.580846075975639,0.172961063160797,0.182022556685329,2.11995875798336,0.467957557226061,1.021346753461973,0.237855245554819,1.873357415005614,1.0488036332017,0.848385690301176
121200,0.000091805035384,8,0.000380397897812,9,0.000261651671821,9,0.000483184396759,9,-0.083257088558051,-0.555037205623526,-0.558377903304186,0.993245782857807,0.351743802685422,1.182658499654043,0.903382979766612,1.401519782775214,0.435000891243473,1.737695705277569,1.461760883070798,0.408273999917407
126200,0.000032428263668,6,0.000179085816471,7,0.000145196820205,8,0.000252414592872,8,-0.262092980050392,-0.186374775667937,0.21147114323542,0.066833901482136,0.248245490236907,1.112449129161015,1.00162052498167,1.462845668678937,0.510338470287299,1.298823904828952,0.79014938174625,1.396011767196801
110200,0.000006378843189,4,0.000020866385346,4,0.000012541454405,6,0.000018704065621,2,-1.325012491061827,0.446530721315547,0.466983669701055,0.401498586157629,0.508533063254451,1.349850864721057,0.900976804159771,1.128858909514351,1.833545554316278,0.90332014340551,0.433993134458716,0.727360323356722
